title,url,description,types
Cabbage Slaw with Bell Peppers,https://eatsmarter.com/recipes/cabbage-slaw-with-bell-peppers,Rinse bell peppers and cut into thin strips. Rinse the parsley and chop finely. Mix both with the cabbage.,"['fruit-vegetable', '100-250 Calorie', 'Winter Salad', 'Vegetable', 'Herb', 'salad', 'coleslaw', 'Vegetable Salad']"
Cold Roast with Lentil Salad,https://eatsmarter.com/recipes/cold-roast-with-lentil-salad,"Cut the cold roast into slices. Rinse the scallions, trim and cut diagonally into thin rings.","['Legume', 'Roast', 'Meat', 'Pork', 'Vegetable', 'salad', 'Lentil Salad']"
Chicken Pasta Salad,https://eatsmarter.com/recipes/chicken-pasta-salad-2,"Rinse zucchini and blanch in boiling salt water for 4 minutes. Drain, rinse and cut into slices.","['Chicken', 'Poultry', 'salad', 'Pasta', 'Pasta Salad', 'Pasta', 'Dough', 'Summer Salad']"
Mixed Lettuce Salad with Feta Cheese,https://eatsmarter.com/recipes/mixed-lettuce-salad-with-feta-cheese,"Rinse mushrooms and cut into slices. Rinse peppers, remove seeds and cut into slices.",['salad']
Panzanella,https://eatsmarter.com/recipes/panzanella-9,"Blanch tomatoes for a few seconds in boiling water, peel, quarter, core and dice. Rinse bell peppers, trim, cut in half, remove seeds, remove ribs and cut into cubes. Trim scallions, rinse and cut into rolls. Peel garlic and squeeze through a press. Place all the prepared ingredients in a bowl with the basil, capers and 1 tablespoon olive oil and mix well.","['salad', 'lactose-free vegetarian', 'Lactose-free Salad', 'non-alcoholic', 'egg-free', 'meat-free', 'Milk-free', 'Vegan Salad', 'Vegan Appetizer', 'Vegetarian Salad', 'Vegetarian Appetizers', 'Italian', 'Quick', 'Vegetable', 'Herb', 'bread salad', 'Fresh Salad', 'Vegetable Salad', 'Salad Dressing', 'marinade', 'Snack', 'Appetizer']"
Potato and Bean Salad with Salmon,https://eatsmarter.com/recipes/potato-and-bean-salad-with-salmon,"Cut salmon in serving pieces, sprinkle with lemon juice and season with salt and pepper. Place salmon in a steamer. Heat about 1.5 cm (approximately 1/2 inch) of water in a pan and bring to a boil. Place steam basket on top and cook fish for about 8 minutes.","['saltwater\xa0Fish', 'Snack', 'Fish', 'salad', 'Tapas', 'European', 'French']"
Caesar Salad,https://eatsmarter.com/recipes/caesar-salad-8,"Mix the vinegar and the olive oil to form a vinaigrette. Season to taste with salt and pepper. Before serving, mix the lettuce with the dressing. Top with the croutons and serve immediately. ","['salad', 'Summer Salad', 'Caesar Salad']"
Spinach Salad with Chicken and Orange Dressing,https://eatsmarter.com/recipes/spinach-salad-with-chicken-and-orange-dressing,"Peel and segment the oranges, catching any escaping juice in a bowl.","['Chicken', 'leafy green vegetable', 'Poultry', 'Vegetable', 'salad', 'Tropical Fruit', 'diet']"
Caprese Salad,https://eatsmarter.com/recipes/caprese-salad-3,"Mix the oil with the balsamic, and season with salt and pepper. Pass the garlic through a press, and add to the mixture. Drizzle the marinade over the salad. Slice the olives, and sprinkle over the salad for a garnish.","['fruit-vegetable', 'Vegetable', 'Herb', 'salad', 'European', 'French', 'Italian']"
Celery and Pear Salad with Lentils,https://eatsmarter.com/recipes/celery-and-pear-salad-with-lentils,"Peel and finely grate celery root. Rinse pear, cut in half lengthwise, remove core and cut into thin slices. Rinse lettuce leaves, shake dry and place 2 leaves on each of 4 plates. Combine celery root with pear and lentils and divide over lettuce leaves.","['Vegetable Salad', 'Diabetic', 'Autumn Salad', 'Vegetable', 'Legume', 'Fruit', 'Pome Fruit', 'salad', 'Lentil Salad']"
Endive Salad with Radishes and Walnuts,https://eatsmarter.com/recipes/endive-salad-with-radishes-and-walnuts,For the quark cream: Trim and rinse the radishes. Cut into slices and season lightly with salt.,"['Party Salad', 'Vegetable', 'salad', 'Sprout', 'Root Vegetable']"
Salad with Feta and Tomatoes,https://eatsmarter.com/recipes/salad-with-feta-and-tomatoes,"Mix the vinegar with the mustard and the olive oil. Season to taste with salt, pepper, and sugar. ","['fruit-vegetable', 'salad']"
Broad Bean Puree,https://eatsmarter.com/recipes/broad-bean-puree,"Drain the beans and garlic in a colander. Heat the oil in a pan, then sauté the spices in the oil. Deglaze with the lemon juice. Puree the spice and lemon juice mixture with the beans and the garlic in the blander. Season to taste with salt and pepper, transfer to bowls, and serve. ","['fruit-vegetable', 'Vegetable', 'salad', 'Vegetable Salad', 'Side Dish', 'Puree', 'Cooking on vacation', 'African', 'Arabic', 'Moroccan']"
Wild Rice Salad with Herbs,https://eatsmarter.com/recipes/wild-rice-salad-with-herbs,"Sauté oyster mushrooms in butter and cool slightly. Sort and rinse raspberries. Mix raspberry vinegar with oil and season with salt, pepper and sugar.","['Cooking', 'Vegetable', 'Fruit', 'mushroom', 'Rice', 'salad', 'Course', 'Snack', 'Lunch', 'Menu', 'Appetizer', 'Side Dish', 'Main Course']"
Chicken Salad with Mandarin Oranges,https://eatsmarter.com/recipes/chicken-salad-with-mandarin-oranges,"Rinse the iceberg lettuce, chop it and allow it to drain thoroughly. Cut the pepper into quarters, rinse and cut into small pieces. Rinse the scallions and cut diagonally into thin rings. Drain the mandarin oranges and collect the juice. Toast the peanuts in a dry pan.","['Hearty Salad', 'Cooking', 'Meat', 'Poultry', 'Chicken', 'Vegetable', 'Onion', 'salad', 'Poultry Salad', 'German-style meat salad', 'Course', 'Lunch', 'Dinner', 'Snack']"
Potato Salad with Italian Dressing,https://eatsmarter.com/recipes/potato-salad-with-italian-dressing,"Peel and dice the onions. Heat the broth and cook the onions for 5 minutes. Stir in the olive oil and season heavily with salt, pepper and balsamic vinegar.","['Potato Salad', 'Cooking', 'Potato', 'salad', 'Hearty Salad', 'Course', 'Brunch', 'Snack', 'European', 'Italian']"
Colorful Spring Salad,https://eatsmarter.com/recipes/colorful-spring-salad,"Peel carrot and cut into thin sticks. Slice off kohlrabi greens and set aside. Peel kohlrabi and cut into sticks. Rinse, trim and cut scallions diagonally. Rinse lettuce, tear into bite-sized pieces and drain. Wipe mushrooms clean and halve.","['Fresh Salad', 'Cooking', 'Vegetable', 'Root Vegetable', 'mushroom', 'salad', 'Course', 'Lunch', 'Dinner', 'Snack', 'Menu', 'Appetizer']"
Cauliflower Salad with Crab Meat,https://eatsmarter.com/recipes/cauliflower-salad-with-crab-meat,"Rinse the lettuce, tear into pieces and spin dry. Cut the bell peppers in quarters, rinse and cut into pieces.","['Vegetable Salad', 'Cooking', 'Seafood', 'Shellfish', 'Shrimp', 'salad', 'Course', 'Lunch', 'Dinner', 'Menu', 'Appetizer', 'low-carb']"
Green Salad with Artichoke and Chicken,https://eatsmarter.com/recipes/green-salad-with-artichoke-and-chicken,Season chicken breasts with salt and pepper. Sauté in a pan over medium heat for about 5 minutes on each side until done.,"['Chicken', 'Poultry', 'Vegetable Salad', 'salad']"
Crispy Potato Salad with Tapenade,https://eatsmarter.com/recipes/crispy-potato-salad-with-tapenade,Rinse and halve the tomatoes. Peel eggs and cut into quarters. Cut the potatoes into 4 pieces. Heat the oil in a skillet and saute the potatoes until golden brown. Add the beans and thyme and saute briefly.,"['Potato Salad', 'Vegetable', 'Legume', 'Root Vegetable', 'salad', 'Vegetable Salad']"
Niçoise Salad,https://eatsmarter.com/recipes/nicoise-salad-9,"Peel potato and dice. Rub a large bowl with a split garlic clove. Transfer the salad ingredients into the bowl. Rinse and cut anchovies into strips. Place anchovies and olives on the salad. For the dressing, whisk together salt, pepper, lemon juice, and olive oil. ","['saltwater\xa0Fish', 'European', 'French', 'Summer Salad', 'Herb', 'salad', 'Nicoise salad']"
Corn Salad with Fried Chicken Strips,https://eatsmarter.com/recipes/corn-salad-with-fried-chicken-strips,"Peel the garlic. Mix the olive oil and balsamic vinegar to make a vinaigrette and season with salt and pepper. Press the garlic through a press and stir in the dressing. Mix the vinaigrette with the lettuce. Place salad on a plate and serve served with the fried chicken strips, bacon and croutons.","['Chicken', 'Poultry', 'Vegetable', 'leafy green vegetable', 'salad']"
Tomato and Cucumber Salad with Bulgur,https://eatsmarter.com/recipes/tomato-and-cucumber-salad-with-bulgur,"Peel cucumber, halve lengthwise, remove seeds with a spoon and cut cucumber into thick slices.","['salad', 'Healthy Eating', 'lacto-vegetarian', 'non-alcoholic', 'egg-free', 'Vegetarian Salad', 'Vegetarian Entree', 'Easy', 'Meal for Four', 'Quick', 'Vegetable', 'fruit-vegetable', 'Herb', 'Dairy', 'Bulgur salad', 'Fresh Salad', 'Hearty Salad', 'Vegetable Salad', 'Lunch', 'Dinner', 'Side Dish', 'Side Salad', 'hearty side dish']"
Cucumber Salad with Roast Beef,https://eatsmarter.com/recipes/cucumber-salad-with-roast-beef,"Peel onion and chop finely. For the salad dressing, mix 50 ml (approximately 3 1/2 tablespoons) of water with lemon juice, vinegar and sugar. Add diced onions. Drain cucumber slices slightly and mix with celery and the salad dressing. Sprinkle with parsley leaves and celery leaves.","['Vegetable Salad', 'saltwater\xa0Fish', 'Meat', 'Beef', 'Vegetable', 'Sprout', 'Root Vegetable', 'salad', 'cucumber salad']"
Grilled Goat Cheese with Tomato Salsa,https://eatsmarter.com/recipes/grilled-goat-cheese-with-tomato-salsa,Lay goat cheese on a parchment paper-lined baking sheet. Place 2 sage leaves on each round and sprinkle with pepper.,"['fruit-vegetable', 'Baking', 'Vegetable', 'Cheese', 'Herb', 'salad', 'Salad with goat cheese']"
Feta-Filled Beef Patties with Fries and Tomatoes,https://eatsmarter.com/recipes/feta-filled-beef-patties-with-fries-and-tomatoes,"Mix ground meat well with the well squeezed bread, eggs and onion-garlic mixture. Season with salt, pepper, paprika and mustard to taste strong. Mash the feta cheese with a fork and stir into cream and marjoram.","['fruit-vegetable', 'Side Dish', 'Meat', 'Vegetable', 'Cheese', 'salad', 'Meatball', 'French fry']"
Avocado Salad with Yogurt Sauce,https://eatsmarter.com/recipes/avocado-salad-with-yogurt-sauce,"Halve avocado, peel, remove the core and chop, immediately sprinkle with lemon juice.","['Dressing', 'salad', 'fruit-vegetable', 'Vegetable', 'Sauce']"
Mediterranean Pasta Salad,https://eatsmarter.com/recipes/mediterranean-pasta-salad-8,"Whisk the remaining oil, lemon zest, juice, herbs, salt, and pepper into a dressing. Add the sautéed peppers and pepperoncini. ","['Pasta Salad', 'fruit-vegetable', 'salad', 'Pasta', 'Pasta', 'Dough', 'Classic', 'European', 'Greek', 'Italian', 'Mediterranean']"
Tossed Green Salad with Edible Flowers and Dill,https://eatsmarter.com/recipes/tossed-green-salad-with-edible-flowers-and-dill,"(For the salad dressing: In a bowl, blend 5 tablespoons vegetable oil with 2 tablespoons lemon juice, and the remaining 2 tablespoons white wine vinegar. Season with salt and pepper to taste.)","['salad', 'Paleo Diet', 'Paleo Side Dish', 'Side Salad']"
Watercress Salad with Goat Cheese,https://eatsmarter.com/recipes/watercress-salad-with-goat-cheese,Trim rind from goat cheese cut. Mix goat cheese with a fork into shallot and tomato mixture. Season with pepper. Roll mixture between sheets of plastic wrap about 1.5 cm (approximately 3/4 inch) thick and refrigerate for 1 hour.,"['Cooking', 'Terrine', 'Vegetable', 'Cheese', 'Herb', 'salad', 'Salad with goat cheese', 'Course', 'Snack', 'Lunch', 'Menu', 'Appetizer', 'Main Course', 'low-carb']"
Spinach Salad with Pink Grapefruit,https://eatsmarter.com/recipes/spinach-salad-with-pink-grapefruit,"You can also add some cheese like goat's cheese or feta for more calcium, protein, and fats. ","['Cooking', 'Vegetable', 'Seed', 'Fruit', 'salad', 'Course', 'Snack', 'Menu', 'Appetizer', 'Side Dish']"
Potato Eggplant Salad,https://eatsmarter.com/recipes/potato-eggplant-salad,"Peel, rinse and dice the potatoes. Cook the potatoes with the red wine and broth until al dente. Remove the potatoes and let cool. Set aside the liquid for the dressing.","['Cooking', 'with Alcohol', 'Vegetable', 'fruit-vegetable', 'Onion', 'Spices', 'Potato', 'salad', 'Hearty Salad', 'Sauce', 'marinade', 'Lunch', 'Dinner', 'Appetizer', 'Side Dish', 'Side Salad', 'hearty side dish', 'Meal for Four', 'everyday meal', 'Vegetarian', 'Vegetarian Salad']"
Marinated Artichokes with Mixed Greens,https://eatsmarter.com/recipes/marinated-artichokes-with-mixed-greens,Squeeze juice from the remaining lemon and season with salt and pepper. Gradually whisk in olive oil until emulsified. Thinly slice artichokes and mix with dressing. Let marinate about 15 minutes.,"['Cooking', 'Paleo Diet', 'Paleo dinner', 'Paleo lunch', 'Paleo Side Dish', 'Paleo Appetizer', 'Vegan', 'Vegan Salad', 'Vegan Appetizer', 'Vegetable', 'salad', 'Course', 'Snack', 'Lunch', 'Menu', 'Appetizer', 'Side Dish', 'low-carb']"
"Potatoes, Brussels Sprouts and Endives with Red Lentils",https://eatsmarter.com/recipes/potatoes-brussels-sprouts-and-endives-with-red-lentils,"Drain potatoes and Brussels sprouts. Rinse Brussels sprouts with cold water. Remove a few leaves from the Brussels sprouts and set aside. Halve or quarter remaining sprouts, depending on size. Peel potatoes and let cool. Drain lentils.","['salad', 'Vegetable', 'leafy green vegetable', 'Legume', 'Cabbage', 'Potato', 'Cheese', 'Dairy', 'Sauce', 'Dressing', 'Lunch', 'Dinner', 'Appetizer', 'Main Course', 'date night', 'Meal for Four', 'everyday meal', 'Quick', 'Vegetarian', 'Vegetarian Salad', 'Vegetarian Appetizers']"
Gnocchi Salad with Vegetables (Insalata Gnocchi Con Verdura),https://eatsmarter.com/recipes/gnocchi-salad-with-vegetables-insalata-gnocchi-con-verdura,"Rinse, trim and slice zucchini. Rinse and halve bell peppers, remove seeds and ribs and dice nito small cubes. Peel and finely dice shallots. Heat 2 tablespoons of oil in a pan and saute prepared vegetables for about 3-4 minutes on low heat.","['Cooking', 'Vegetable', 'Herb', 'salad', 'Pasta Salad', 'Course', 'Lunch', 'Dinner', 'Snack', 'Menu', 'Appetizer', 'Side Dish', 'low-carb']"
Fennel Mousse with Bell Pepper Salad,https://eatsmarter.com/recipes/fennel-mousse-with-bell-pepper-salad,Soak the gelatin for 5 minutes in cold water. Puree the cooked fennel and season with salt and pepper. Mix the soaked gelatin into the hot fennel puree and let cool.,"['salad', 'Vegetable', 'Spices', 'Dairy', 'Lunch', 'Dinner', 'Appetizer', 'Main Course', 'Mousse', 'festively', 'crowdpleaser', 'Garden Party', 'Guest', 'Birthday', 'Sunday cooking', 'weekend cooking', '100-250 Calorie', 'Vegetarian', 'low-carb']"
Niçoise Salad,https://eatsmarter.com/recipes/nicoise-salad-10,Rinse artichokes and cut off the stems. Heat 2 tablespoons olive oil and cook the artichokes for 5 minutes. Add bay leaves. Peel onion and dice. Braise briefly. Add the juice of 1 lemon and pour in the remaining broth. Cover and cook for about 20 minutes. Rinse and peel green beans. Boil in salted water for 10 minutes. Rinse in cold water. Cut eggs in wedges. Take artichokes from the liquid. Stir in remaining lemon juice and remaining olive oil and season the marinade with salt and pepper.,"['salad', 'European', 'French', 'Cooking on vacation', 'Nicoise salad']"
"Pepper, Olive and Sausage Salad",https://eatsmarter.com/recipes/pepper-olive-and-sausage-salad,"Mix vinegar with the potato/broth mixture and let cool. Rinse and spin dry lettuce. Whip the herb cheese spread with a little potato broth until creamy. Drain the potatoes. Mix together the peppers, potatoes, onion, cabanossi and lettuce and arrange on plates. Pour the cheese sauce over it. Serve sprinkled with olives.","['salad', 'Meat', 'Vegetable', 'leafy green vegetable', 'fruit-vegetable', 'Spices', 'Cheese', 'Herb', 'Sauce', 'low-carb']"
Prawn Salad with Papaya and Watercress,https://eatsmarter.com/recipes/prawn-salad-with-papaya-and-watercress,"Heat oil in a pan. Saute the onions, garlic, ginger and scallions. Pour all into a bowl and stir with the vinegar and maple syrup. Season with salt and pepper.","['Appetizer', 'Syrup', 'Sprout', 'Root Vegetable', 'Onion', 'Spices', 'Herb', 'Lobster', 'Shrimp', 'Tropical Fruit', 'salad', 'marinade', 'Meal for Four', 'High-protein', '100-250 Calorie', 'low-carb salad', 'low-carb']"
Mango and Strawberry Salad with Pistachio Cream Cheese,https://eatsmarter.com/recipes/mango-and-strawberry-salad-with-pistachio-cream-cheese,"Peel the mango, cut the flesh from the pit and cut into thin strips. Rinse and slice the strawberries. Arrange the mango and strawberries in a serving bowl and drizzle with orange juice. ","['Fruit', 'Nut', 'salad', 'Fruit Salad', 'Strawberry salad', 'Menu', 'Dessert', 'Strawberry Dessert', 'Fruit Dessert']"
Alsatian Style Puff Pastry with Onion Filling and Salad,https://eatsmarter.com/recipes/alsatian-style-puff-pastry-with-onion-filling-and-salad,"Place 4 ramekins on a baking sheet and cover with pieces of parchment paper. Lay a puff pastry square on each and press gently. Bake in preheated oven at 200°C (approximately 400°F) (gas mark 3-4, fan: 180°C or approximately 350°F) for about 15 minutes, until light brown. Remove the puff pastry and pour in the onion mixture, then bake in the oven for another 12-15 minutes.","['pastry', 'Meat', 'Vegetable', 'salad']"
Asparagus Salad with Herb Sauce,https://eatsmarter.com/recipes/asparagus-salad-with-herb-sauce,"Rinse herbs, pluck the leaves and chop coarsely. Puree with vinegar, olive oil, lemon juice and asparagus cooking water. Season with salt, pepper and sugar.","['salad', 'Low-calorie asparagus', 'Meal for Four', 'Vegetable', 'Spices', 'Herb', 'Sauce', 'Lunch', 'Dinner', 'Appetizer', 'Side Dish', 'Main Course', 'low-carb']"
Spelt Sandwiches with Tofu Cream,https://eatsmarter.com/recipes/spelt-sandwiches-with-tofu-cream,"Rinse, trim and chop scallions. Rinse parsley, pat dry, pluck leaves and finely chop.","['Grain', 'Vegetable', 'Spices', 'Seed', 'salad', 'Soy', 'Snack', 'Sandwich', 'Breakfast', 'Hearty Breakfast', 'Lunch', 'Main Course', 'Family', 'everyday meal', 'crowdpleaser', 'Guest', '400-500 Calorie', 'Vegetarian']"
Fruit Salad,https://eatsmarter.com/recipes/fruit-salad-32,"Halve the melon, scrape out the seeds and remove the flesh with a melon baller. Add the melon balls to the bowl.","['Fruit Salad', 'Fruit', 'salad', 'Brunch', 'Breakfast', 'Lunch', 'Dinner', 'Appetizer', 'Dessert', 'Fruit Dessert', 'Buffet', 'Easy', 'Exotic', 'everyday meal', 'crowdpleaser', 'Garden Party', 'Guest', 'Country Style', 'Picnic', 'Sweet', 'Quick', 'weekend cooking', '250-400 Calorie', 'Vegetarian', 'Spring', 'Summer']"
Lettuce Wraps with Garlic Chickpea Filling,https://eatsmarter.com/recipes/lettuce-wraps-with-garlic-chickpea-filling,"Mix chickpea puree, olive oil and crème fraîche and stir until smooth and creamy. Crumble chile peppers into mixture and stir. Stir in cilantro. Season with lemon juice, salt, pepper and cumin.","['salad', 'Vegetable', 'Spices', 'Dairy', 'Dips', 'Lunch', 'Dinner', 'Snack', 'Appetizer', 'Side Dish', 'Side Salad', 'Main Course', 'Buffet', 'Easy', 'Exotic', 'festively', 'crowdpleaser', 'Garden Party', 'Guest', 'Picnic', 'Quick', '100-250 Calorie', 'Vegetarian', 'Vegetarian Snack']"
Apple and Celery Crudités,https://eatsmarter.com/recipes/apple-and-celery-crudites,"Peel carrots, celery, apples and ginger, grate or cut into very thin slices and combine in a bowl. Drizzle with some lemon juice.","['salad', 'Vegetable', 'Spices', 'Fruit', 'Vegetable Salad', 'Fruit Salad', 'Brunch', 'Snack', 'Breakfast', 'Lunch', 'Dinner', 'Appetizer', 'Side Dish', 'Side Salad', 'Main Course', 'Easy', 'Family', 'everyday meal', 'crowdpleaser', 'leftover', 'Quick', 'weight-loss', '100-250 Calorie', 'Raw Food', 'Vegetarian']"
Mediterranean Salad,https://eatsmarter.com/recipes/mediterranean-salad-0,"Rinse the tomatoes, remove the stems and dice. Peel and finely chop the shallots and garlic. Halve the olives.","['Vegetable Salad', 'Gluten-free', '250-400 Calorie', 'lacto-vegetarian', 'non-alcoholic', 'egg-free', 'Vegetarian', 'Vegetarian Salad', 'Rustic', 'Buffet', 'Easy', 'Simple vegetarian', 'Family', 'everyday meal', 'crowdpleaser', 'Country Style', 'Vegetable', 'fruit-vegetable', 'Legume', 'Cheese', 'Herb', 'salad', 'bean salad', 'Fresh Salad', 'Tomato salad', 'Lunch', 'Dinner', 'Appetizer', 'Side Dish', 'Side Salad', 'low-carb']"
Belgian Endive Salad,https://eatsmarter.com/recipes/belgian-endive-salad,"Mix walnut oil, maple syrup and white wine vinegar. Season the dressing with salt and pepper. Combine greens, grapes and walnuts, then toss with dressing.","['Fresh Salad', 'Paleo Diet', 'Paleo Side Dish', 'Paleo Appetizer', 'High-protein', 'low-carb', 'European', 'Nut', 'salad', 'Light Salad', 'Course', 'Snack', 'Lunch', 'Dinner', 'Menu', 'Appetizer', 'Main Course']"
Mixed Greens with Seafood,https://eatsmarter.com/recipes/mixed-greens-with-seafood,Place the sliced ​​vegetables with a little water in a steamer and place the fillets on top. Cook until vegetable are tender and fish is cooked. Cool. Remove the scallops from the shell and rinse. Peel and devein the prawns. Place 2 tablespoons of olive oil in a pan and cook the shrimp and scallops on both sides.,"['Cooking', 'Fish', 'Vegetable', 'Seafood', 'Mussel and Clam', 'mushroom', 'salad', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course', 'low-carb']"
"Asparagus, Bean and Mango Salad with Curry Dressing",https://eatsmarter.com/recipes/asparagus-bean-and-mango-salad-with-curry-dressing,"Rinse the asparagus and beans and cut off the ends. Peel the mango, cut the flesh from the pit and cut into strips.","['Vegetable Salad', 'salad', 'Vegetable', 'Legume', 'Sprout', 'Tropical Fruit', 'Curry']"
Cucumber Salad,https://eatsmarter.com/recipes/cucumber-salad-2,"Mix the vinegar with the remaining oil. Season to taste with salt, pepper, and sugar. Mix the dressing with the prepared salad ingredients, and serve with the prawn crackers. ","['Vegetable Salad', 'Asian', 'Vegetable', 'Shrimp', 'salad', 'cucumber salad']"
Pepper and Tomato Salad with Mozzarella,https://eatsmarter.com/recipes/pepper-and-tomato-salad-with-mozzarella,"Rinse, dry and slice celery. Rinse, dry and halve tomatoes.","['fruit-vegetable', 'Vegetable', 'Cheese', 'salad', 'Tomato salad', 'Vegetable Salad', 'low-carb']"
Tomato and Arugula Salad with Mozzarella and Basil Bruschetta,https://eatsmarter.com/recipes/tomato-and-arugula-salad-with-mozzarella-and-basil-bruschetta,"Rinse herbs, pat dry and strip leaves from stems. Mix oregano and half of the basil into the salad. To make dressing: Whisk broth and vinegar and season with salt, pepper, and sugar. Toss dressing with salad and season to taste.","['fruit-vegetable', 'Vegetable', 'salad', 'European', 'Italian', 'Mediterranean']"
Green Salad with Grapefruit,https://eatsmarter.com/recipes/green-salad-with-grapefruit,"With a sharp knife, remove peel and pith from grapefruits. Working over a bowl, cut between membranes to remove whole segments. Squeeze pulp over the bowl to extract any remaining juice.","['Tropical Fruit', 'Light Cooking', 'Winter Salad', 'salad', 'Salad with Fruit', 'Side Salad']"
