title,url,description,types
Pumpkin Pasta with Arugula,https://eatsmarter.com/recipes/pumpkin-pasta-with-arugula,This delicious and super healthy lunch is quickly prepared and is perfect for the lunch break or home office.,"['Clean Eating', 'high-fiber', 'Fitness', 'Healthy Eating', 'meat-free', 'Vegan', 'Vegan Lunch', 'Vegan Entree', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'Stress']"
Watermelon on a Stick with Chocolate,https://eatsmarter.com/recipes/watermelon-on-a-stick-with-chocolate,"Thanks to its high water content, watermelon is low in calories and fat and a wonderful refreshment in summer. In addition, it contains vitamin A, which helps support beautiful skin and visual function. ","['Snack for Kids', 'Healthy Eating', 'Gluten-free', '100-250 Calorie', 'lactose-free', 'non-alcoholic', 'egg-free', 'meat-free', 'Boneless', 'Milk-free', 'no-salt', 'Vegan', 'Vegetarian', 'Vitamin-rich', 'Garden Party', 'Healthy Eyes', 'Spring', 'Summer', 'Quick', 'Easy', 'Simple vegetarian', 'Garden Party', 'Guest', 'Birthday', 'cooking for kids', 'birthday for kids', 'Children&#039;s Party', 'Family friendly', 'Party', 'Sweet', 'Fruit', 'Snack', 'Party Snack']"
Cashew Mousse with Strawberries,https://eatsmarter.com/recipes/cashew-mousse-with-strawberries,"This dish is a good source of potassium from the bananas, calcium from the milk and powerful plant protein from the cashews. ","['Course', 'nutritional', 'Clean Eating', 'Low-calorie', '250-400 Calorie', 'egg-free', 'Vegetarian', 'whole-food', 'Garden Party', 'healthy', 'Gut Flora', 'Special', 'Easy', 'cooking for kids', 'breakfast for kids', 'Family friendly', 'Snack for Kids']"
Spicy Waffles with Dip,https://eatsmarter.com/recipes/spicy-waffles-with-dip,"Wholemeal flour contains long-chain carbohydrates and dietary fiber, which helps make you feel full. ","['Clean Eating', 'nutritional', 'high-fiber', 'High-fiber Vegetarian Dish', '600+ calorie', 'Vegetarian', 'Classic', 'Special', 'cooking for kids', 'birthday for kids', 'Children&#039;s Party', 'Family friendly', 'Cooking', 'Course', 'Lunch', 'Dinner']"
Vegan Tahini Dressing,https://eatsmarter.com/recipes/vegan-tahini-dressing,This vegan tahini dressing is a must for anyone who loves Asain flavors as much as we do. The sesame paste provides plenty of plant-based protein as well as a good dose of iron - ideal for vegetarians and vegans.,"['Salad Dressing', 'Fitness', 'Healthy Eating', 'lactose-free', 'low-carb', 'egg-free', 'meat-free', 'Milk-free', 'Vegan', 'Vegan Salad', 'Vegetarian', 'Vegetarian Salad', 'salad', 'Sauce', 'Dressing', 'Low-calorie', 'Low-sugar']"
Chocolate Overnight Oats with Persimmons,https://eatsmarter.com/recipes/chocolate-overnight-oats-with-persimmons,Chocolate Shell Oats keep you full for a long time! The combination of complex carbohydrates of oatmeal and healthy fatty acids from flaxseed and hazelnuts are good for digestion and prevent cravings. The mild sweetness of persimmon and carrot eliminates the need for additional sugar!,"['Porridge', 'nutritional', 'Clean Eating', 'high-fiber', 'lactose-free', 'Mineral-rich', 'egg-free', 'no-cook', 'Milk-free', 'Superfoods', 'Vegan', 'Vegan Breakfast', 'Vegan Snack', 'Vegan Dessert', 'Vegetarian', 'Vegetarian Breakfast', 'Vegetarian Snack', 'Vegetarian Dessert', 'Vitamin-rich', 'regional', 'European', 'seasonal', 'Autumn', 'Autumn Breakfast', 'Autumn snack', 'winter', 'Special', 'In a jar', 'Dessert in a Jar', 'Easy', 'Simple vegetarian', 'cooking for kids', 'breakfast for kids', 'Classic', 'Babyfood', 'Vegetable', 'Root Vegetable', 'Grain', 'Nut', 'Fruit', 'Course', 'Brunch', 'Breakfast', 'muesli', 'Sweet Breakfast', 'Menu', 'Main Course', 'Dessert']"
Brioche with Sourdough,https://eatsmarter.com/recipes/brioche-with-sourdough,"The brioche with sourdough becomes wonderfully smooth with butter! In addition, butter is often unjustly banished, because it provides important fat-soluble vitamins, including vitamin A. It supports vision and can benefit the skin. If the butter is made from pasture milk, it even contains a notable amount of healthy unsaturated fatty acids. Thanks to the Type 1050 wheat flour, this brioche also has a bit more digestive fiber to offer than the conventional variety.","['Bread', 'Baking', 'Baking Powder', 'pastry', 'Sourdough', 'Mineral-rich', 'non-alcoholic', 'Vegetarian', 'European', 'French', 'Spring', 'Easter', 'Easter Brunch', 'Easter Pastry', 'Guest', 'Sweet', 'weekend cooking', 'Brunch']"
"Sourdough Pancakes with Blood Orange, Chocolate and Pistachios",https://eatsmarter.com/recipes/sourdough-pancakes-with-blood-orange-chocolate-and-pistachios,"The sourdough pancakes are super easy to prepare and score with the spelt wholemeal flour with valuable, digestive fiber. Blood oranges bring the water balance through richly contained potassium and can convince with cell-protecting plant pigments.","['Pancake', 'Baking', 'Pancake Batter', 'Sourdough', 'high-fiber', 'High-fiber Pastry', 'Clean Eating', 'Healthy Eating', 'lactose-free', 'Mineral-rich', 'non-alcoholic', 'meat-free', 'Milk-free', 'Vegetarian', 'Vegetarian Breakfast', 'Vitamin-rich', 'German', 'Cooking on vacation', 'Meal for Four', 'everyday meal', 'Hangover Breakfast', 'Sweet', 'Sunday cooking', 'weekend cooking', 'Brunch', 'Breakfast', 'Main Course']"
Lavender Water with Raspberries,https://eatsmarter.com/recipes/lavender-water-with-raspberries,"Lavender not only convinces with its radiant purple color but also gives recipes a flowery-aromatic taste like a spice. The essential oils act in the body as an anti-stress killer and soothe stressed skin. In the case of sunburn, for example, the healing process can thus be supported. Raspberries also have an anti-inflammatory effect and make the lavender water a fruity treat.","['Beverage', 'Clean Eating', 'Low-calorie', 'non-alcoholic', 'Superfoods', 'Vegan', 'Vegetarian', 'Vitamin-rich', 'Low-sugar', 'healthy', 'Diabetic', 'Stress', 'regional', 'European', 'seasonal', 'Summer', 'Special', '10-Minute', 'Easy', 'Meal for Four', 'Garden Party', 'Guest', 'cooking for kids', 'Children&#039;s Party', 'Family friendly', 'Party', 'Picnic', 'Quick', 'weight-loss', 'non-alcoholic', 'Diet drink', 'Fruit', 'Pome Fruit']"
Cauliflower Rice Bowl,https://eatsmarter.com/recipes/cauliflower-rice-bowl,"Instead of rice cauliflower is used here. This is particularly beneficial to health because it provides a lot of potassium, which keeps the heart in time and thus protects against cardiac arrhythmias. Radishes convince with plentiful Allylsenföl, which affects sugar metabolism favorably. The substance can also induce the liver and gall bladder to produce digestive juices - thus promoting detoxification and relieving the gastrointestinal tract.","['Gluten-free Lunch', 'nutritional', 'Gluten-free', 'Gluten-free Vegetarian Recipe', 'Gluten-free Dinner', 'Low-calorie', 'lactose-free', 'lactose-free vegetarian', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'Crohn&#039;s Disease', 'Diabetic', 'Fertility', 'Gout', 'high cholesterol', 'Hypertension', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Osteoporosis', 'Pregnancy', 'Stress', 'regional', 'European', 'seasonal', 'Spring', 'Summer', 'Autumn', 'Special', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course']"
Avocado Chickpea Wraps,https://eatsmarter.com/recipes/avocado-chickpea-wraps,"Chickpeas are a super source of protein and iron and are therefore indispensable for vegetarian or vegan dishes. Especially their protein content, but also the fiber brings the blood sugar level into balance. This, in addition to avoiding cravings, promotes long-lasting satiety. The cucumber on the wraps with chickpeas and avocado also promotes digestion through bitter substances by activating enzymes in the liver, gall bladder, and pancreas. The green vegetables also help to plump up the skin from the inside and make it glow.","['Lunch', 'Vegan', 'Vegetarian', 'Crohn&#039;s Disease', 'Diabetic', 'Fertility', 'Gout', 'high cholesterol', 'Hypertension', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Stress', 'European', 'North America', 'Quick', 'Main Course', 'Low-calorie']"
Caprese Wraps with Avocado,https://eatsmarter.com/recipes/caprese-wraps-with-avocado,"The eggs on the caprese wraps with avocado have a high content of B vitamins, which are involved in metabolic regulation as well as proper nerve function. And as the name suggests, eggs are bursting with protein, which helps build muscle. Avocados help build muscle due to the magnesium they contain and help fight cramps. The fruit even has a positive effect on fat loss due to the enzyme lipase.","['Lunch', 'Vegetarian', 'Crohn&#039;s Disease', 'Diabetic', 'Fertility', 'Gout', 'high cholesterol', 'Hypertension', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Osteoporosis', 'Stress', 'Mediterranean', 'Quick', 'Main Course', 'High-protein']"
Light Bechamel Sauce,https://eatsmarter.com/recipes/light-bechamel-sauce,"The milk from the light bechamel sauce provides us with vitamin A, which we need, among other things, for optimal vision at dusk. In addition, contained proteins strengthen our muscles.","['Classic Sauce', 'non-alcoholic', 'egg-free', 'Vegetarian', 'Crohn&#039;s Disease', 'Fertility', 'Gout', 'high cholesterol', 'Hypertension', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Osteoporosis', 'Stress', 'Classic', 'French', 'Special', 'Meal for Four', 'Cooking', 'Sauce', 'Basic Sauce', 'Side Dish', 'Low-calorie']"
Chocolate Banana Chickpea Smoothie,https://eatsmarter.com/recipes/chocolate-banana-chickpea-smoothie,"Both hazelnut and chickpeas contain a lot of iron, which is important for blood formation and oxygen transport. The abundant protein in both foods boosts metabolism and is important for muscle function. The chocolatey banana shake with chickpeas thus provides important nutrients in a vegan diet. In addition to protein, chickpeas also contain fiber, which slows digestion and prevents cravings.","['Shake', 'Vegan', 'Vegetarian', 'Crohn&#039;s Disease', 'Diabetic', 'Fertility', 'Gout', 'high cholesterol', 'Hypertension', 'Lactation', 'Osteoarthritis', 'regional', 'European', 'North America', 'seasonal', 'Spring', 'Summer', 'Autumn', 'Course', 'Sweet Breakfast', 'Snack', 'Menu', 'dessert']"
Zucchini Coconut Soup,https://eatsmarter.com/recipes/zucchini-coconut-soup,"The oil of the coconut is a real all-rounder: It consists partly of the fatty acid lauric acid, which kills harmful microorganisms such as bacteria. It also boosts the metabolism and supports the reduction of belly fat.","['soup', 'Clean Eating', 'low-carb', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Soups', 'Vegetarian Appetizers', 'Vegetarian Entree', 'Zucchini Soup', 'Vegetable Soup', 'Cream Soup']"
Oven Vegetables with Tahini Sauce,https://eatsmarter.com/recipes/oven-vegetables-with-tahini-sauce,"For strong bones and against bone loss, you can do something with sesame seeds and the paste made from them, because the seeds provide large amounts of calcium and phosphorus.","['Roasted Vegetable', 'high-fiber', 'High-fiber Vegetarian Dish', 'High-protein', 'High-protein Vegetarian Dish', 'Healthy Eating', 'Gluten-free', 'Gluten-free Vegetarian Recipe', 'Gluten-free Dinner', 'Gluten-free Lunch', '500-600 Calorie', 'lactose-free', 'lactose-free vegetarian', 'non-alcoholic', 'egg-free', 'meat-free', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'Classic', 'baked dish', 'seasonal', 'Spring', 'Spring Dish', 'Spring Vegetable', 'Special', 'eating at work', 'What to Cook Today?', 'Family', 'Cooking on vacation', 'Meal for Four', 'Vegetable', 'Legume', 'Sprout', 'Nut', 'Sauce', 'Lunch', 'Dinner', 'Main Course']"
Peanut Sweet Potato Soup,https://eatsmarter.com/recipes/peanut-sweet-potato-soup,"The mush consisting of ground peanuts offers an anti-inflammatory effect due to the unsaturated fatty acids. Due to the fat, the soup also lingers longer in the gastrointestinal tract, which means that the ingredients can be better broken down and absorbed by the body.","['soup', 'nutritional', 'Healthy Eating', 'Vegetarian', 'Vegetarian Soups', 'Vegetarian Entree', 'Vitamin-rich', 'healthy', 'Gut Flora', 'Cooking', 'Course', 'Lunch', 'Dinner']"
Vegetable Goulash,https://eatsmarter.com/recipes/vegetable-goulash-0,"Heartburn can be alleviated with potatoes - their starch binds the acids and thus relieves discomfort. Peppers can help prevent diabetes. The reason for this is the secondary plant compounds they contain, which inhibit the formation of sugar and fat in the body.","['Potato Goulash', 'nutritional', 'Clean Eating', 'Healthy Eating', 'Gluten-free', 'Gluten-free Vegetarian Recipe', 'Gluten-free Dinner', 'Gluten-free Lunch', '250-400 Calorie', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'Crohn&#039;s Disease', 'Diabetic', 'Fertility', 'Gout', 'high cholesterol', 'Hypertension', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Osteoporosis', 'Pregnancy', 'Stress', 'Classic', 'Goulash', 'regional', 'European', 'German', 'seasonal', 'Spring', 'Summer', 'Autumn', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course', 'Low-calorie']"
Tortellini Au Gratin,https://eatsmarter.com/recipes/tortellini-au-gratin,"Especially in cooked tomatoes, the antioxidant lycopene is found. This carotenoid protects the body's cells and can reduce harmful influences. Peas shine with lots of zinc and can promote wound healing and strengthen the immune system.","['Noodle Casserole', 'nutritional', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'Osteoporosis', 'Classic', 'Casserole', 'Vegetarian Casserole', 'regional', 'European', 'Italian', 'seasonal', 'Spring', 'Summer', 'Autumn', 'winter', 'Special', 'Family', 'cooking for kids', 'birthday for kids', 'Family friendly', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course', 'High-protein', 'Low-sugar']"
Crunchy Coconut Granola,https://eatsmarter.com/recipes/crunchy-coconut-granola,Nuts and seeds provide plenty of protein as well as many healthy unsaturated fatty acids and vitamin E. ,"['Sweet Breakfast', 'Clean Eating', 'high-fiber', 'Healthy Eating', 'Vegan', 'Vegan Breakfast', 'Vegetarian', 'Snack', 'Breakfast', 'muesli', 'Granola Bar']"
Skyr with Strawberries and Oatmeal,https://eatsmarter.com/recipes/skyr-with-strawberries-and-oatmeal,"Skyr is produced according to Icelandic tradition and is a top source of calcium and protein, which is good for our bones and muscles. The strawberries provide plenty of immune-boosting vitamin C and the flakes and flaxseed provide lots of filling fiber.","['Breakfast', 'Clean Eating', 'Vegetarian', 'Sweet Breakfast', 'High-protein', 'Low-calorie']"
Coconut Shakshuka,https://eatsmarter.com/recipes/coconut-shakshuka,Papaya is a real vitamin C bomb. There can be up to 130 milligrams per in 100 grams of pulp. ,"['Middle Eastern', 'Vegetarian', 'skillet vegetables', 'low-carb']"
Honey Overnight Oats with Berries,https://eatsmarter.com/recipes/honey-overnight-oats-with-berries,"The delicious breakfast is not only practical, but also keeps you full for a long time thanks to the fiber from the oats and fresh fruit. ","['Clean Eating', 'high-fiber', 'Healthy Eating', 'Vegetarian', 'Low-sugar', 'Breakfast', 'muesli', 'Sweet Breakfast']"
Grain Bowl with Fried Eggs,https://eatsmarter.com/recipes/grain-bowl-with-fried-eggs,The flavonoid quercetin from onions strengthens the defence cells and also regulates the cholesterol level. Lentils are rich in magnesium - important for many metabolic processes and especially for a healthy nervous system.,"['Spring', '400-500 Calorie', 'Mineral-rich', 'Vegetarian', 'Vegetarian Breakfast', 'What to Cook for Easter?', 'Meal for Four', 'Eggs', 'Fried Egg', 'Rice']"
Healthy Green Shots,https://eatsmarter.com/recipes/healthy-green-shots,"The celery used in the Healthy Green Shot contains plenty of essential oils, which not only give the vegetables their typical taste, but also stimulate the metabolism and digestion. They also have an antibacterial effect and can kill germs that cause illness. Thanks to a lot of potassium, the drink has a slightly diuretic and dehydrating effect. In addition, fresh parsley is good for the stomach and intestines and supplies a lot of haematopoietic iron. The fruit is rich in vitamin C, which makes our immune system work.","['Power Drink', 'Gluten-free', 'lactose-free', 'non-alcoholic', 'Superfoods', 'Vegan', 'Vegetarian', 'Spring', 'Summer', 'Autumn', 'winter', 'non-alcoholic']"
Vegetarian Pizza Rolls,https://eatsmarter.com/recipes/vegetarian-pizza-rolls,"These vegetarian pizza rolls score points with B vitamins from the whole wheat flour in the roles, and antioxidants from the tomatoes and tomato paste. ","['Nibbles', 'Baking', 'Bread', 'roll', 'Pizza', 'Veggie Pizza', 'nutritional', 'high-fiber', 'High-fiber Vegetarian Dish', 'Healthy Eating', 'non-alcoholic', 'egg-free', 'meat-free', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'whole-food', 'Classic', 'baked dish', 'Special', 'What to Cook Today?', 'Quick', 'Easy', 'Family', 'crowdpleaser', 'Garden Party', 'Birthday', 'cooking for kids', 'Children&#039;s Party', 'Lunchbox', 'Party', 'Picnic', 'College Cooking', 'Cooking', 'Vegetable', 'Snack', 'open-face sandwich', 'Lunch', 'Dinner', 'Main Course']"
Purple Smoothie Bowl,https://eatsmarter.com/recipes/purple-smoothie-bowl,"Bananas are rich in potassium, which helps support bone health, while the blueberries contain vitamins A, E and C and the dye myrtillin, which acts as a powerful antioxidant, helping to protect the body's cells against free radical damage.","['Menu', 'Clean Eating', 'high-fiber', 'Healthy Eating', 'non-alcoholic', 'egg-free', 'fat-free', 'meat-free', 'no-cook', 'Boneless', 'no-salt', 'Raw Food', 'Vegetarian', 'Vitamin-rich', 'Garden Party', 'Low-sugar', 'Spring', 'Summer', 'Quick', 'Easy', 'Meal for Four', 'everyday meal', 'cooking for kids', 'Sweet', 'Breakfast', 'Sweet Breakfast']"
Baked Endive with Kiwi Dressing,https://eatsmarter.com/recipes/baked-endive-with-kiwi-dressing,Just a single large green kiwi alone covers almost half of your average daily requirement of vitamin C. ,"['winter', 'nutritional', 'Clean Eating', 'high-fiber', 'High-fiber Vegetarian Dish', 'High-fiber Appetizer', 'Healthy Eating', '250-400 Calorie', 'low-carb', 'low-carb dinner', 'low-carb lunch', 'low-carb vegetarian', 'low-carb salad', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Salad', 'Vegetarian Appetizers', 'Vegetarian Entree', 'seasonal', 'Autumn', 'Autumn Dinner', 'Autumn Lunch', 'Autumn Vegetable', 'Autumn Dish', 'Autumn Salad', 'Winter Salad', 'Winter Vegetable', 'Winter Dish', 'Special', '20-Minute', 'Quick', 'Easy', 'Simple vegetarian', 'Meal for Four', 'everyday meal', 'Guest', 'Cooking', 'Vegetable', 'Course', 'Lunch', 'Dinner', 'Menu', 'Appetizer', 'Main Course', 'Low-calorie']"
Chia Water with Kiwi,https://eatsmarter.com/recipes/chia-water-with-kiwi,"Chia water with kiwi will help you easily replenish the body's water reservoir. Kiwis provide many B vitamins, are excellent sources of potassium and thus contribute to a balance of the acid-base balance. The small chia seeds bind fluid and boost digestion with their polyunsaturated fatty acids.","['Beverage', 'Clean Eating', 'Low-calorie', 'non-alcoholic', 'Vegan', 'Vegetarian', 'Vitamin-rich', 'Low-sugar', 'healthy', 'Diabetic', 'regional', 'European', 'seasonal', 'Spring', 'Summer', 'Special', '15-Minute', 'Quick', 'Easy', 'Meal for Two', 'Garden Party', 'Guest', 'cooking for kids', 'Picnic', 'Quick', 'weight-loss', 'non-alcoholic', 'Diet drink', 'Power Drink']"
Coconut Cheesecake Smoothie,https://eatsmarter.com/recipes/coconut-cheesecake-smoothie,"Protein bomb and calcium supplier: The combination makes Cottage cheese a fat burner. Its proteins are optimally utilized by bromelain from Pineapple optimally utilized. Coconut water provides fluidity with an extra portion of minerals, which revs up the metabolism and melts away excess pounds. Kefir serves as tasty food for your beneficial intestinal bacteria. So-called probiotics strengthen digestion while promoting a slim waistline. Mental stress promotes waistline gold. Fortunately, pineapple contains magnesium, which helps you cope better with stress, while vitamin C sparks new motivation.","['Smoothie', 'nutritional', 'Gluten-free', 'Gluten-free Snack', 'Gluten-free Vegetarian Recipe', 'Gluten-free Beverage', 'Gluten-free Breakfast', 'Vegetarian', 'Vegetarian Snack', 'regional', 'Central America', 'Caribbean', 'seasonal', 'Spring', 'Summer', 'Autumn', 'winter', 'Beverage', 'non-alcoholic', 'Shake', 'Power Drink', 'Fruit Smoothie', 'Mango smoothie', 'Superfood Smoothie', 'Course', 'Breakfast', 'Snack']"
Stuffed Spaghetti Squash,https://eatsmarter.com/recipes/stuffed-spaghetti-squash,"Spaghetti squash is particularly low in carbohydrates. The colorful vegetable shines with potassium, which lowers blood pressure, and provitamin A, which strengthens vision. The pungent substances of the Chili pepper, especially capsaicin, boost the metabolism. This uses up energy and promotes the reduction of fat deposits; at the same time, binge eating is curbed.","['Vegetable', 'nutritional', 'Clean Eating', 'High-protein', 'High-protein Vegetarian Dish', 'Healthy Eating', 'Gluten-free', 'Gluten-free Vegetarian Recipe', 'Gluten-free Dinner', 'Gluten-free Lunch', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'regional', 'European', 'seasonal', 'Autumn', 'winter', 'Cooking', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course']"
Beet Bagels,https://eatsmarter.com/recipes/beet-bagels,"Whether it's juice, crystals or powder, the antioxidants it contains and the nitrate from Beet can lower blood pressure. In addition, the secondary plant substance betaine strengthens the heart and slows down inflammation.","['Bagel', 'Baking', 'Bread', 'roll', 'pastry', 'Dough', 'Yeast Dough', 'nutritional', 'high-fiber', 'High-fiber Pastry', 'Healthy Eating', 'non-alcoholic', 'meat-free', 'Vegetarian', 'regional', 'North America', 'American', 'Easter Brunch', 'Mother&#039;s Day', 'Special', 'Family', 'Cooking on vacation', 'crowdpleaser', 'Sunday cooking', 'weekend cooking', 'Course', 'Brunch', 'Snack', 'Breakfast']"
