title,url,description,types
How to Make Homemade Mayonnaise,https://eatsmarter.com/recipes/how-to-make-homemade-mayonnaise,"The oil provides important omega-3 fatty acids, which balance the ratio with omega-6 fatty acids in the body.","['Basic Sauce', 'low-carb', 'Vegetarian', 'regional', 'European', 'seasonal', 'Spring', 'Summer', 'Autumn', 'grilled', 'Quick', 'Easy', 'cooking for one', 'Lunch']"
"Fried Egg, Avocado and Halloumi Breakfast",https://eatsmarter.com/recipes/fried-egg-avocado-and-halloumi-breakfast,"Eggs boast biotin, which ensures strong nails and hair. In addition, the proteins contained make you full, slim and fit. Avocados Avocados score points with their abundance of vitamin E. The fat-soluble vitamin acts as an antioxidant and thus protects our cells from damage by free radicals.","['Hearty Breakfast', 'nutritional', 'Clean Eating', 'High-protein', 'High-protein Vegetarian Dish', 'Healthy Eating', 'Gluten-free', 'Gluten-free Vegetarian Recipe', 'Gluten-free Dinner', 'Gluten-free Breakfast', 'Gluten-free Lunch', '400-500 Calorie', 'low-carb', 'low-carb breakfast', 'low-carb dinner', 'low-carb lunch', 'low-carb vegetarian', 'Vegetarian', 'Vegetarian Breakfast', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'regional', 'European', 'seasonal', 'Spring', 'Summer', 'Autumn', 'winter', 'Cooking', 'Eggs', 'Fried Egg', 'Course', 'Brunch', 'Breakfast', 'Farmer&#039;s Breakfast', 'Hangover Breakfast', 'Lunch', 'Dinner']"
Mango Cream and Pumpernickel Coconut Crunch,https://eatsmarter.com/recipes/mango-cream-and-pumpernickel-coconut-crunch,"Not only does it offer plenty of muscle-strengthening protein. The milk product also has the minerals calcium and iodine to offer. Our bones and metabolism benefit from this. The tropical coconut is rich in magnesium, which is important for nerve function.","['Dessert', 'nutritional', '250-400 Calorie', 'Vegetarian', 'Vegetarian Breakfast', 'Vegetarian Snack', 'Vegetarian Dessert', 'regional', 'European', 'seasonal', 'Spring', 'Summer', 'Autumn', 'winter', 'Course', 'Breakfast', 'Sweet Breakfast', 'Snack', 'Menu', 'Cream', 'Fruit Dessert']"
Green Spinach Smoothie,https://eatsmarter.com/recipes/green-spinach-smoothie,"From Spinach and Cucumber we get a lot of chlorophyll. The green plant pigment purifies the blood and activates cell renewal. Spirulina shines with a high protein and vitamin content. In addition, the algae supports the elimination of toxins and heavy metals. Magnesium, calcium and potassium from the coconut neutralize acids. They also balance the acid-base balance and rev up the metabolism. Thanks to vitamin C from Apple as well as lime the cells are protected and the work of our detoxification organs is effectively promoted.","['Smoothie', 'nutritional', 'Gluten-free', 'Gluten-free Snack', 'Gluten-free Beverage', 'lactose-free', 'Lactose-free Snacks', 'Lactose-free Beverage', 'Vegan', 'Vegan Snack', 'Vegetarian', 'Crohn&#039;s Disease', 'Fertility', 'Gout', 'high cholesterol', 'Hypertension', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Pregnancy', 'Stress', 'regional', 'European', 'seasonal', 'Spring', 'Summer', 'Beverage', 'non-alcoholic', 'Power Drink', 'Apple Smoothie', 'Green Smoothie', 'Spinach Smoothie', 'Superfood Smoothie', 'Vegetable smoothie', 'Course', 'Snack']"
Schupfnudeln with Vegetables,https://eatsmarter.com/recipes/schupfnudeln-with-vegetables,"The mineral booster leek may have a hearty taste, but its combination of calcium, magnesium, phosphate, and silicon can have positive effects on bone and joint diseases. Skin and eyesight are improved by provitamin A from the sugar snap peas.","['German', 'nutritional', 'lactose-free', 'lactose-free vegetarian', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Soups', 'Vegetarian Entree', 'Osteoporosis', 'Classic', 'regional', 'European', 'seasonal', 'Spring', 'Spring Dish', 'Spring Vegetable', 'What to Cook Today?', 'German', 'Vegetable', 'soup', 'Vegetable Soup', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course']"
Vegetarian Labskaus,https://eatsmarter.com/recipes/vegetarian-labskaus,The sulfur-containing essential oils from onions act like a natural antibiotic and can render pathogenic bacteria harmless both in the mouth and in the digestive tract. Do you suffer from high blood pressure? Then eat more beets! The nitrate contained can significantly improve the values.,"['Hash', 'nutritional', 'Gluten-free', 'Gluten-free Vegetarian Recipe', 'Gluten-free Dinner', 'Gluten-free Lunch', 'lactose-free', 'lactose-free vegetarian', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'Fertility', 'Gout', 'high cholesterol', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Pregnancy', 'Stress', 'Classic', 'regional', 'European', 'Finnish', 'German', 'from Hamburg', 'from Schleswig-Holstein', 'seasonal', 'Spring', 'Summer', 'Autumn', 'winter', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course', 'Low-calorie']"
Bun Bo Nam Bo,https://eatsmarter.com/recipes/bun-bo-nam-bo,"Lean beef is an excellent source of vitamin B12, which our body needs for the formation of red blood cells. In addition, the micronutrient protects nerve cells and is involved in cell division.","['Asian', 'nutritional', 'High-protein', 'High-protein Meat Dish', 'lactose-free', 'Lactose-free Meat', 'regional', 'Vietnamese', 'seasonal', 'Spring', 'Summer', 'Autumn', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course']"
Avocado Fries and Yogurt Dip,https://eatsmarter.com/recipes/avocado-fries-and-yogurt-dip,"Due to the remarkable proportion of monounsaturated fatty acids, avocado brings anti-inflammatory effects to the body. Yogurt provides us with plenty of calcium, which is important for strong bones and teeth.","['French fry', 'nutritional', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'Diabetic', 'Fertility', 'Gout', 'high cholesterol', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Osteoporosis', 'Pregnancy', 'Stress', 'regional', 'North America', 'American', 'seasonal', 'Spring', 'Summer', 'Course', 'Lunch', 'Dinner', 'Menu', 'Side Dish', 'Main Course']"
Sheet Pan Gnocchi,https://eatsmarter.com/recipes/sheet-pan-gnocchi,Protein Power: Peanuts have the highest protein content of all nuts. They also score high in B vitamins and the important minerals fluorine and iodine.,"['baked dish', 'nutritional', 'lactose-free', 'lactose-free vegetarian', 'Vegan', 'Vegan Lunch', 'Vegan Dinner', 'Vegan Entree', 'Vegetarian', 'Crohn&#039;s Disease', 'Fertility', 'Gout', 'high cholesterol', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Pregnancy', 'Stress', 'Classic', 'soul food', 'regional', 'European', 'Italian', 'seasonal', 'Spring', 'Spring Dish', 'Summer', 'Summer Vegetable', 'Summer Dish', 'Autumn', 'Autumn Dinner', 'Autumn Lunch', 'Autumn Dish', 'Course', 'Lunch', 'Dinner', 'Menu', 'Gnocchi', 'Main Course', 'High-protein']"
Fried Potato Salad,https://eatsmarter.com/recipes/fried-potato-salad,Full view: Eggs contain plenty of vitamin A. This fat-soluble micronutrient ensures greater elasticity of the eyes and improves vision. Score points with lots of pungent substances and vitamin C.  Radishes stimulate intestinal movement and metabolism.,"['Potato Salad', 'nutritional', 'Low-calorie', 'lactose-free', 'lactose-free vegetarian', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'Low-sugar', 'Crohn&#039;s Disease', 'Fertility', 'high cholesterol', 'Irritable Bowel Syndrome', 'Lactation', 'Osteoarthritis', 'Osteoporosis', 'Stress', 'Classic', 'Fried Potato', 'regional', 'European', 'German', 'seasonal', 'Spring', 'Summer', 'Special', 'German', 'Family', 'Garden Party', 'Home Cooking', 'Cooking', 'Potato', 'Potato', 'salad', 'Hearty Salad', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course']"
Cod Nuggets with Basil Mashed Potatoes,https://eatsmarter.com/recipes/cod-nuggets-with-basil-mashed-potatoes,"The seawater fish cod brings plenty of iodine into the food. This produces thyroid hormones and boosts metabolism. The mustard oils from mustard strengthen the immune system, which protects us from urinary and respiratory tract infections.","['Fast Food', 'nutritional', 'High-protein', 'High-protein Fish Dish', 'Crohn&#039;s Disease', 'Diabetic', 'Fertility', 'Gout', 'high cholesterol', 'Hypertension', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Osteoporosis', 'Stress', 'regional', 'North America', 'American', 'seasonal', 'Spring', 'Summer', 'Special', 'Cooking', 'Fish', 'saltwater\xa0Fish', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course']"
Homemade Fish Sticks,https://eatsmarter.com/recipes/homemade-fish-sticks,"Pollock can proportionately cover the need for iodine, which is essential for the formation of important thyroid hormones and metabolism.","['Fast Food', 'nutritional', 'High-protein', 'High-protein Fish Dish', 'lactose-free', 'Lactose-free Fish', 'low-carb', 'Osteoarthritis', 'Osteoporosis', 'Stress', 'Classic', 'regional', 'European', 'seasonal', 'Spring', 'Summer', 'Autumn', 'winter', 'Special', 'cooking for kids', 'birthday for kids', 'Children&#039;s Party', 'Family friendly', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course', 'Low-calorie', 'Low-sugar']"
Easy Corn Fritters,https://eatsmarter.com/recipes/easy-corn-fritters-0,"Compared to normal milk buttermilk contains less fat, and more protein and has a convincing riboflavin content. The B vitamin is essential for the function, growth and development of cells. Corn provides the body with a large amount of lutein and zeaxanthin. These secondary plant pigments accumulate in the center of the retina (yellow spot) to protect the eye from harmful wavelengths of light.","['Finger Food', 'nutritional', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'Crohn&#039;s Disease', 'Fertility', 'Gout', 'high cholesterol', 'Hypertension', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Osteoporosis', 'Pregnancy', 'Stress', 'regional', 'European', 'seasonal', 'Spring', 'Summer', 'Special', 'Family', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course']"
Vegetarian Stuffed Baked Potatoes,https://eatsmarter.com/recipes/vegetarian-stuffed-baked-potatoes,"The Potato is more than just a classic filling food, because it has a lot of potassium. This substance can have blood pressure-lowering effects and thus possibly reduce the risk of stroke. Also in Asparagus also contains a lot of it. Together with aspartic acid, it stimulates kidney function. This makes it easier to flush out unwanted substances and balance the water balance.","['baked potatoes', 'nutritional', 'Gluten-free', 'Gluten-free Vegetarian Recipe', 'Gluten-free Dinner', 'Gluten-free Lunch', '250-400 Calorie', 'Vegetarian', 'Vegetarian asparagus', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'Diabetic', 'Fertility', 'Gout', 'high cholesterol', 'Iron Deficiency', 'Lactation', 'Osteoporosis', 'Stress', 'Classic', 'baked dish', 'regional', 'European', 'seasonal', 'Spring', 'Spring Dish', 'Spring Vegetable', 'Cooking', 'Potato', 'Potato', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course', 'Low-calorie']"
Stuffed Sweet Potatoes with Chickpeas,https://eatsmarter.com/recipes/stuffed-sweet-potatoes-with-chickpeas,In Sweet potatoes contain more dietary fiber than ordinary potatoes. This means that the blood sugar level rises only slowly and cravings are avoided. Those who have a sensitive stomach and react to fat with discomfort can tolerate the low-fat sour cream often much better than crème fraîche or whipped cream.,"['baked potatoes', 'nutritional', 'Healthy Eating', 'Gluten-free', 'Gluten-free Vegetarian Recipe', 'Gluten-free Dinner', 'Gluten-free Lunch', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'Crohn&#039;s Disease', 'Fertility', 'Gout', 'high cholesterol', 'Hypertension', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Osteoporosis', 'Stress', 'Classic', 'baked dish', 'regional', 'African', 'Arabic', 'European', 'German', 'seasonal', 'Spring', 'Summer', 'Autumn', 'winter', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course']"
Konjac Pasta with Berries,https://eatsmarter.com/recipes/konjac-pasta-with-berries,"Konjak noodles are incredibely low in carbs and fat, but full of digestive fiber.","['Vegan', 'Clean Eating', 'low-carb', 'low-carb dinner', 'low-carb lunch', 'low-carb vegetarian', 'Vegan Lunch', 'Vegan Dinner', 'Vegan Entree', 'Vegetarian', 'Spring', 'Spring Dish', 'Summer', 'Summer Dish', 'Lunch', 'Dinner', 'Main Course']"
Duck Breast with Snap Peas,https://eatsmarter.com/recipes/duck-breast-with-snap-peas,"Duck meat is rich in magnesium and vitaminB1. This vitamin, also known as thiamine, has a positive effect on the nervous system and metabolism.","['grilled', 'High-protein', 'High-protein Poultry Dish', 'Spring', 'Spring Dish', 'Spring Vegetable', 'Summer', 'Summer Vegetable', 'Summer Dish', 'Barbecue', 'cookout', 'grilling', 'Meat', 'Poultry', 'Duck', 'Vegetable', 'Legume', 'Lunch', 'Dinner', 'low-carb']"
Risotto with Salmon and Strawberries,https://eatsmarter.com/recipes/risotto-with-salmon-and-strawberries,"Omega-3 fatty acids from salmon inhibit inflammatory processes and strengthen memory. Strawberries score points with plenty of vitamin C, which is important for an intact immune system.","['Risotto', 'Healthy Eating', 'European', 'Italian', 'Spring', 'Spring Dish', 'Summer', 'Summer Dish', 'Fish', 'Fruit', 'Rice', 'Lunch', 'Dinner']"
Vegetarian Asparagus Casserole with Grilled Eggplant,https://eatsmarter.com/recipes/vegetarian-asparagus-casserole-with-grilled-eggplant,"If you value good digestion, you should eat eggplant more often: it contains bitter substances which are good for digestion. ","['Vegetarian Entree', 'nutritional', 'Healthy Eating', '250-400 Calorie', 'egg-free', 'meat-free', 'Vegetarian', 'Vegetarian asparagus', 'Vegetarian Dinner', 'Vitamin-rich', 'Classic', 'Casserole', 'Asparagus Casserole', 'Vegetable Casserole', 'Vegetarian Casserole', 'seasonal', 'Spring', 'Spring Dish', 'Spring Vegetable', 'Special', 'What to Cook Today?', 'date night', 'Family', 'Cooking on vacation', 'Meal for Four', 'Guest', 'Vegetable', 'Sprout', 'Cheese', 'Herb', 'Course', 'Lunch', 'Dinner', 'Main Course', 'low-carb']"
Compound Butter with Herbs,https://eatsmarter.com/recipes/compound-butter-with-herbs,The medium-chain fatty acids from Butter are easily digestible and have an antibacterial effect. The pure natural product is traditionally made from the settled cream of milk.,"['Spread', 'nutritional', 'Gluten-free', 'low-carb', 'non-alcoholic', 'egg-free', 'meat-free', 'Vegetarian', 'regional', 'European', 'American', 'seasonal', 'Spring', 'Easter', 'grilled', 'Special', '25-Minute', 'German', 'Classic', 'Cooking', 'Herb', 'Dairy', 'Course', 'Brunch', 'Snack', 'Breakfast']"
Spaghetti with Garlic Pesto,https://eatsmarter.com/recipes/spaghetti-with-garlic-pesto,The alliin contained in wild garlic is transformed into allicin during crushing - this protects against vascular deposits and thus also against heart and circulation diseases. The rich green colour of wild garlic is due to the chlorophyll. The plant pigment acts as an antioxidant in the body and can support blood formation and detoxification.,"['Wild garlic pesto', 'Classic', 'European', 'Italian', 'Mediterranean', 'North America', 'seasonal', 'Spring', 'Summer', 'Herb', 'Pasta', 'Nut', 'Classic Sauce', 'Herb Sauce', 'wild garlic sauce', 'Pesto', 'Green pesto', 'Dinner', 'Primi Piatti']"
Lemon Energy Balls with Coconut,https://eatsmarter.com/recipes/lemon-energy-balls-with-coconut,"In Cashew nuts contains tryptophan, which our brain needs to produce the happiness hormone serotonin. The Coconut flakes support a healthy digestion thanks to many dietary fibers.","['Snack', 'nutritional', 'Clean Eating', 'high-fiber', 'High-fiber Snack', 'Gluten-free', 'Gluten-free Snack', 'Gluten-free Dessert', 'lactose-free', 'Lactose-free Snacks', 'Lactose-free Dessert', 'low-carb', 'Vegan', 'Vegan Snack', 'Vegan Dessert', 'regional', 'European', 'seasonal', 'Spring', 'Summer', 'Autumn', 'winter', 'Course', 'Menu', 'Dessert']"
Asparagus and Broccoli Tart,https://eatsmarter.com/recipes/asparagus-and-broccoli-tart,Rye meal gives the dough a particularly hearty taste and provides an extra portion of minerals such as zinc.,[]
Strawberry Lentil Salad with Rhubarb and Edamame,https://eatsmarter.com/recipes/strawberry-lentil-salad-with-rhubarb-and-edamame,Lentils and edamame both contain lots of protein and fiber. ,"['Lentil Salad', 'Clean Eating', 'Healthy Eating', 'Vegetarian', 'Spring', 'Spring Salad', 'In a jar', 'Salad in a Jar', 'Legume', 'Fruit', 'salad', 'Course', 'Lunch', 'Dinner']"
Ginger Shots,https://eatsmarter.com/recipes/ginger-shots,"Thanks to its blood circulation-promoting and sudorific effects, germs are not only transported faster out of the body, the essential oils of ginger also have an antibacterial effect. Outside the cold season, the pungent substances really get the circulation going. Perfect for early risers!","['Power Drink', 'Gluten-free', 'lactose-free', 'non-alcoholic', 'Superfoods', 'Vegan', 'Vegetarian', 'Spring', 'Autumn', 'winter', 'non-alcoholic', 'Snack']"
Cucumber-Radish Salad with Feta,https://eatsmarter.com/recipes/cucumber-radish-salad-with-feta,"The water-rich cucumber provides a lot of potassium, which can regulate the electrolyte balance and blood pressure in the body. ","['cucumber salad', 'Clean Eating', 'Alkaline', 'Low-cholesterol', 'Low-cholesterol Salad', 'Low Carb Diet', 'Healthy Eating', 'Gluten-free', 'Light Cooking', 'Mineral-rich', 'non-alcoholic', 'egg-free', 'meat-free', 'no-cook', 'Boneless', 'Raw Food', 'Vegetarian', 'Vegetarian Salad', 'Vitamin-rich', 'whole-food', 'Garden Party', 'Elevated Blood Lipid', 'Heart Problems', 'high cholesterol', 'Hypertension', 'Menopause', 'Osteoarthritis', 'Stress', 'Spring', 'Spring Salad', '15-Minute', 'eating at work', 'What to Cook Today?', 'What to Cook Tomorrow?', 'Quick', 'Camping', 'Cooking on vacation', 'Meal for Four', 'everyday meal', 'Garden Party', 'Snack', 'Appetizer', 'low-carb']"
Gravlax Salmon Sushi Rolls,https://eatsmarter.com/recipes/gravlax-salmon-sushi-rolls,"Cucumbers consist of more than 95 percent water. This means that the vegetables help to optimize the daily fluid intake and thus to tighten as well as plump up the skin from the inside. The fitter magnesium from Avocado is great for muscles, as the mineral plays a role in building muscle tissue. Omega-3 fatty acids from avocado and Salmon provide for a healthy heart.","['Fish', 'nutritional', 'High-protein', 'High-protein Snack', 'Gluten-free', 'Gluten-free Snack', 'Gluten-free Dinner', 'Gluten-free Fish Recipe', 'Gluten-free Lunch', 'regional', 'Asian', 'European', 'Scandinavian', 'seasonal', 'Spring', 'Summer', 'Cooking', 'Course', 'Lunch', 'Dinner', 'Menu', 'Appetizer']"
Salmon with Strawberry Ragout,https://eatsmarter.com/recipes/salmon-with-strawberry-ragout,"Noteworthy is the high content of vitamin C in limes, as well as their content of essential oils, zinc, iron, folic acid, vitamin A and vitamin E. Salmon is one of the fatty fish and provides abundant anti-inflammatory omega-3 fatty acids.","['Fish', 'Low-cholesterol', 'low-carb', 'Pescetarian', 'Spring', 'Spring Dish', 'Summer', 'Fruit', 'Dinner', 'Main Course']"
Strawberry Tartlets,https://eatsmarter.com/recipes/strawberry-tartlets,"Strawberries contain a good portion of vitamin C and potassium, which activates kidney activity.",[]
