title,url,description,types
Pasta with Lentil Sauce,https://eatsmarter.com/recipes/pasta-with-lentil-sauce,Add a nut-based cheese on top of this pasta for added flavor and protein.,"['Classic Sauce', 'Vegan', 'Vegan Lunch', 'Vegan Dinner', 'Vegan Entree', 'Vegetable', 'Legume', 'Pasta']"
Eggplant Summer Squash Lasagna,https://eatsmarter.com/recipes/eggplant-summer-squash-lasagna,"If you're looking to cut down on the fat content of this dish, substitute low-fat milk and low-fat cheese.","['Lasagne', 'Dough', 'baked dish', 'Casserole', 'Pasta', 'Eggplant Lasagna']"
Pappardelle with Vegetable and Cheese Sauce,https://eatsmarter.com/recipes/pappardelle-with-vegetable-and-cheese-sauce,"Clean and thinly slice the mushrooms. Heat 1 teaspoon of butter in a pan. Sear the mushrooms, then season with salt and set aside.","['Pasta', 'Dough', 'Vegetable', 'mushroom']"
Pasta with Arugula and Mushroom Sauce,https://eatsmarter.com/recipes/pasta-with-arugula-and-mushroom-sauce,"Heat oil in a pan, saute garlic and mustard seeds for 1-2 minutes, add mushrooms and cook until mushroom liquid has evaporated. Add cream. mustard and season with salt and pepper.","['Pasta', 'Dough', 'mushroom', 'Sauce']"
Pasta with Cauliflower,https://eatsmarter.com/recipes/pasta-with-cauliflower,"Cauliflower and parsley provide us with plenty of vitamin C, which is important for an intact immune system, among other things.","['fruit-vegetable', 'Dough', 'winter', 'Winter Vegetable', 'Winter Dish', 'Herb', 'Pasta']"
Zucchini and Pasta,https://eatsmarter.com/recipes/zucchini-and-pasta,"If you are on a low-carb diet or simply want to save calories, you can replace part or all of the pasta with the crunchy zucchini pasta.","['Pasta', 'low-fat', 'low-fat dinner', 'low-fat pasta', 'low-fat vegetarian', 'Light Cooking', 'meat-free', 'Vegetarian', 'Vegetarian Entree', 'Italian', 'Mediterranean', '25-Minute', 'What to Cook Today?', 'Quick', 'Easy', 'Family', 'everyday meal', 'Quick', 'Vegetable', 'Cheese', 'Spaghetti', 'Dinner', 'Primi Piatti']"
Pasta with Fresh Spinach,https://eatsmarter.com/recipes/pasta-with-fresh-spinach,"The wholemeal version of spaghetti is more satisfying and gives your digestion a real boost; so if you don't mind the fine nutty taste of the wholemeal pasta, take it with a pinch of salt.","['leafy green vegetable', 'Dough', 'Vegetable', 'Pasta', 'Pasta with spinach']"
Creamy Vegetarian Lasagna,https://eatsmarter.com/recipes/creamy-vegetarian-lasagna,"For the vegetable filling, rinse the zucchini, eggplant, carrots, celery, bell pepper and leek. Scrub or peel them and chop everything into small cubes. Rinse the tomatoes and cut into quarters. Remove the seeds and also chop into small cubes. Peel and finely chop the garlic.","['Lasagne', 'meat-free', 'Vegetarian', 'Vegetarian Dinner', 'Vegetarian Entree', 'baked dish', 'Gratin', 'Italian', 'Summer Vegetable', 'What to Cook on Sunday?', 'Family', 'crowdpleaser', 'Home Cooking', 'Classic', 'Vegetable', 'Cheese', 'Herb', 'Pasta', 'Classic Sauce', 'Cream Sauce', 'Dinner', 'Main Course', 'Eggplant Lasagna']"
Salmon Lasagna,https://eatsmarter.com/recipes/salmon-lasagna,"Melt butter in another pan and stir in flour. Slowly whisk in milk. Add cream and boil briefly. Season with salt, pepper and lemon zest.","['saltwater\xa0Fish', 'Baking', 'Casserole', 'Noodle Casserole', 'spinach casserole', 'baked dish', 'Fish', 'Pasta', 'Lasagne', 'Spinach Lasagne']"
Pasta with Mushrooms and Zucchini,https://eatsmarter.com/recipes/pasta-with-mushrooms-and-zucchini,Use whole wheat pasta to add more fiber to this dish.,"['mushroom', 'meat-free', 'Milk-free', 'Vegan', 'Vegan Lunch', 'Vegan Entree', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Entree', 'skillet dish', 'skillet noodle dish', 'Meal for Two', 'Quick', 'College Cooking', 'Vegetable', 'fruit-vegetable', 'Pasta', 'Lunch', 'Main Course']"
Salmon and Spinach Lasagne,https://eatsmarter.com/recipes/salmon-and-spinach-lasagne-0,"For the vegetarian alternative without fish, this lasagne can also be prepared quite simply with a vegetable or lentil filling instead of salmon. For low-carb fans, it is advisable to prepare the lasagne sheets with courgettes cut into strips.","['Lasagne', 'Casserole', 'spinach casserole', 'baked dish', 'Fish', 'saltwater\xa0Fish', 'Vegetable', 'leafy green vegetable', 'Pasta', 'Spinach Lasagne']"
Fusilli with Ricotta and Basil Pesto,https://eatsmarter.com/recipes/fusilli-with-ricotta-and-basil-pesto,"In terms of fibre, you are even better off with wholemeal pasta - the ricotta-basil pesto also tastes good with this variety!","['Pasta', 'Herb', 'Dough']"
"Vegetable Soup with Chicken, Tortellini and Parmesan",https://eatsmarter.com/recipes/vegetable-soup-with-chicken-tortellini-and-parmesan,"Chili and paprika contain the spicy substance capsaicin, which can effectively fight bacteria and fungi and promotes blood circulation.","['Chicken', 'Poultry', 'Vegetable', 'Vegetable Soup', 'Pasta', 'soup', 'Dough', 'Chicken Noodle Soup']"
Spaghetti with Porcini Ragù,https://eatsmarter.com/recipes/spaghetti-with-porcini-ragu,"Heat 4 tablespoons of oil in a skillet and saute the onion until soft. Add the carrots, celery and pancetta and cook briefly. Stir in the meat and the garlic and cook over medium heat, stirring occasionally until the meat is no longer pink. Stir in the wine and tomatoes with their juice, cover and simmer over medium heat, stirring occasionally for 50 minutes.","['Bolognese', 'Classic', 'Ragout', 'skillet dish', 'Italian', 'What to Cook on the Weekend?', 'What to Cook Today?', 'Rustic', 'Family', 'Meal for Four', 'Home Cooking', 'Classic', 'Pasta', 'Pasta', 'Sauce', 'Tomato Sauce', 'Classic Sauce', 'Dinner']"
Zucchini Noodle Spaghetti with Tomatoes,https://eatsmarter.com/recipes/zucchini-noodle-spaghetti-with-tomatoes,Rinse the tomatoes and cut into small pieces.,"['Zucchini noodle', 'low-fat pasta', 'Low-fat Vegetarian Dish', 'Lactose-free Pasta', 'meat-free', 'Vegan', 'Vegan Lunch', 'Vegan Dinner', 'Vegan Entree', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'Italian', 'Mediterranean', 'North America', 'American', 'Vegetable', 'Pasta', 'Lunch', 'Dinner']"
Spaghetti with Pumpkin and Pesto,https://eatsmarter.com/recipes/spaghetti-with-pumpkin-and-pesto,The spaghetti with pumpkin and pesto also taste great as a salad and make the barbecue buffet a little more colourful. Instead of macadamia nuts you can also use pine nuts or hazelnuts.,"['Pesto', 'Dough', 'Vegetable', 'Pasta']"
Vegetable Pasta Casserole,https://eatsmarter.com/recipes/vegetable-pasta-casserole-1,"Wholemeal breadcrumbs can provide an extra crispness if they are spread over the casserole together with the cheese. Instead of the dried tomatoes, aromatic cherry tomatoes also taste good in the casserole; they also give the whole thing even more juiciness. The recipe is a good way to make a vegetarian casserole.","['Pasta', 'Casserole', 'baked dish', 'Dough', 'Broccoli Casserole']"
Whole-wheat Spaghetti with Cherry Tomatoes and Parmesan,https://eatsmarter.com/recipes/whole-wheat-spaghetti-with-cherry-tomatoes-and-parmesan,Roll out using a pasta machine to thin sheets. Dust the pasta sheets with flour. Cut sheets into spaghetti with the pasta machine and cook for 3-4 minutes in boiling salted water.,"['fruit-vegetable', 'Dough', 'Vegetable', 'Pasta']"
Rice Noodle Salad with Fried Tofu,https://eatsmarter.com/recipes/rice-noodle-salad-with-fried-tofu,"Chili peppers give you real power: Their pungent substances boost the metabolism and support fat burning. Peanut kernels and tofu score with plenty of vegetable protein, which the body needs for muscle building, among other things.","['Pasta Salad', 'High-protein', 'Healthy Eating', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'Asian', 'eating at work', 'Cooking on vacation', 'Lunchbox', 'Gelling Agent', 'Pasta', 'Tofu']"
Udon Noodles with Green Vegetables,https://eatsmarter.com/recipes/udon-noodles-with-green-vegetables,"Asparagus is practically fat-free and scores with only a few calories. It is therefore a good choice for figure-conscious gourmets. In addition, it scores with plenty of folic acid. The B vitamin is involved in blood formation, among other things. Broccoli provides us with a lot of immune-boosting vitamin C. In addition to seasoning, smoked salmon also provides many omega-3 fatty acids.","['Spring', 'Spring Dish', 'Spring Vegetable', '25-Minute', 'Pasta', 'Dinner', 'Main Course']"
Soba Noodles with Spinach and Shrimp,https://eatsmarter.com/recipes/soba-noodles-with-spinach-and-shrimp,Feel free to use more garlic in your food! The ingredient allicin is effective against bacteria and fungi and protects the heart and blood vessels. The strong-smelling ingredient also regulates fat and cholesterol levels and reduces the risk of vascular occlusion in the form of thrombosis.,"['Asian', 'Clean Eating', '500-600 Calorie', 'Pescetarian', 'Japanese', 'Spicy', 'Vegetable', 'leafy green vegetable', 'Pasta', 'Sauce', 'Lunch', 'Dinner', 'Main Course']"
One Pot Pasta with Salmon,https://eatsmarter.com/recipes/one-pot-pasta-with-salmon,The omega-3 fatty acids from salmon are valuable for our nervous system. Studies have shown that the fatty acids increase the ability to concentrate and improve thinking skills.,"['One-Pot', 'nutritional', 'Clean Eating', 'Healthy Eating', 'Cooking', 'Fish', 'Pasta', 'Pasta', 'Course', 'Lunch', 'Dinner']"
Winter Lasagna with Kale and Beets,https://eatsmarter.com/recipes/winter-lasagna-with-kale-and-beets,"Kale provides us with the trace element iron, which is needed for blood formation and oxygen transport. Mozzarella has, in addition to high-quality protein, also bone-strengthening calcium in its luggage.","['baked dish', 'nutritional', 'Clean Eating', 'high-fiber', 'High-protein', 'High-protein Vegetarian Dish', 'Healthy Eating', '600+ calorie', 'Vegetarian', 'Vegetarian Lunch', 'Vegetarian Dinner', 'Vegetarian Entree', 'Classic', 'regional', 'European', 'Italian', 'seasonal', 'Autumn', 'Autumn Dinner', 'Autumn Lunch', 'Autumn Vegetable', 'Autumn Dish', 'winter', 'Winter Vegetable', 'Winter Dish', 'Cooking', 'Pasta', 'Lasagne', 'Pasta', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course']"
Lentil Noodles with Squash and Tahini Dressing,https://eatsmarter.com/recipes/lentil-noodles-with-squash-and-tahini-dressing,A real powerhouse: The little Sesame seed are superstars among the sources of magnesium. This mineral plays a very important role in nerve and muscle function. Due to the potassium it contains Pumpkin gently dehydrates and lowers blood pressure.,"['Pasta Salad', 'nutritional', 'Clean Eating', 'Healthy Eating', 'Gluten-free', 'Gluten-free Vegan Recipe', 'Gluten-free Dinner', 'Gluten-free Lunch', '400-500 Calorie', 'lactose-free', 'lactose-free vegetarian', 'Lactose-free Pasta', 'Vegan', 'Vegan Lunch', 'Vegan Dinner', 'Vegan Entree', 'Classic', 'regional', 'European', 'seasonal', 'winter', 'Winter Salad', 'Winter Vegetable', 'Winter Dish', 'Cooking', 'Pasta', 'Penne', 'salad', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course']"
Bolognese Without Meat,https://eatsmarter.com/recipes/bolognese-without-meat,"Onions provide two good ingredients for digestion: fiber and essential oils, both of which have a positive effect on intestinal flora. A healthy microbiome is in turn important for an intact immune system.","['meat-free', 'nutritional', 'Gluten-free Dinner', 'Gluten-free Lunch', 'lactose-free', 'Lactose-free Pasta', 'Osteoporosis', 'Classic', 'regional', 'European', 'seasonal', 'Spring', 'Summer', 'Autumn', 'winter', 'Cooking', 'Pasta', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course']"
Salmon Parmesan Pasta,https://eatsmarter.com/recipes/salmon-parmesan-pasta,"Omega-3 fatty acids can prevent vasoconstriction and protect the heart. In Salmon the essential nutrient is found in larger quantities. Parmesan not only brings spicy flavor to salmon pasta with Parmesan, but also contains plenty of bone-strengthening calcium.","['Pasta', 'nutritional', 'High-protein', 'High-protein Fish Dish', 'Low-sugar', 'regional', 'European', 'Italian', 'seasonal', 'Spring', 'Summer', 'Autumn', 'winter', 'Cooking', 'Fish', 'Pasta', 'Pasta with spinach', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course']"
One Pot Pasta Casserole,https://eatsmarter.com/recipes/one-pot-pasta-casserole,The many dietary fibers in chickpeas ensure that the one-pot pasta casserole is satisfying for a long time and keep blood sugar levels in balance. So nasty cravings have little chance. Basil scores with valuable antioxidants that scavenge cell-damaging free radicals and help counteract inflammatory processes in the body.,"['Noodle Casserole', 'nutritional', 'Clean Eating', 'High-protein', 'High-protein Vegetarian Dish', 'Crohn&#039;s Disease', 'Fertility', 'high cholesterol', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Osteoporosis', 'Stress', 'Classic', 'Casserole', 'Vegetarian Casserole', 'regional', 'European', 'seasonal', 'Spring', 'Summer', 'Autumn', 'winter', 'Cooking', 'One-Pot', 'Pasta', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course']"
Pumpkin Lasagna with Mozzarella,https://eatsmarter.com/recipes/pumpkin-lasagna-with-mozzarella,Great for eyes and skin: The slightly sweet-tasting Hokkaido pumpkin is bursting with beta-carotene. This secondary plant substance is important for vision and mucous membranes. The beta-carotene contained in pumpkin seeds has antioxidant and anti-inflammatory effects.,"['Dinner', 'nutritional', 'High-protein', 'Osteoporosis', 'Classic', 'Casserole', 'regional', 'European', 'Italian', 'seasonal', 'Autumn', 'winter', 'Special', 'Cooking', 'Pasta', 'Lasagne', 'Course', 'Lunch', 'Menu', 'Main Course']"
Zoodles with Prawns,https://eatsmarter.com/recipes/zoodles-with-prawns,"To keep the heart beating in time, potassium is essential - and there's plenty of it in zucchini contains plenty of this mineral. In addition to plenty of protein, prawns contai the trace element iodine, which is needed for a functioning thyroid gland. The organ is responsible for the production of hormones.","['Zucchini noodle', 'nutritional', 'High-protein', 'High-protein Fish Dish', 'Low-fat', 'Low-fat Fish Dish', 'Healthy Eating', '100-250 Calorie', 'lactose-free', 'Lactose-free Fish', 'Lactose-free Pasta', 'low-carb', 'low-carb dinner', 'low-carb lunch', 'low-carb fish', 'regional', 'European', 'seasonal', 'Spring', 'Summer', 'Cooking', 'Pasta', 'Course', 'Lunch', 'Dinner', 'Menu', 'Main Course', 'Low-calorie']"
Miso Marinated Cod,https://eatsmarter.com/recipes/miso-marinated-cod,"Fish is a supplier of easily digestible protein that covers all essential amino acids. Our body is always dependent on these building blocks. It also contains the non-protein-bound amino acid taurine, which is indispensable for the development of the brain and retina and helps detoxify harmful substances. The abundant iodine can help to prevent depression.","['Fish', 'High-protein', 'High-protein Fish Dish', 'Low-fat', 'Low-fat Fish Dish', '500-600 Calorie', 'lactose-free', 'Lactose-free Fish', 'Mineral-rich', 'Vitamin-rich', 'Low-sugar', 'Crohn&#039;s Disease', 'Diabetic', 'Fertility', 'Gut Flora', 'Healthy Eyes', 'high cholesterol', 'Iodine Deficiency', 'Iron Deficiency', 'Irritable Bowel Syndrome', 'Menopause', 'Osteoarthritis', 'Osteoporosis', 'Stress', 'Asian', 'Japanese', 'Exotic', 'Meal for Four', 'Guest', 'Party', 'Sunday cooking', 'Cooking', 'saltwater\xa0Fish', 'Pasta', 'Soy', 'Lunch', 'Dinner', 'Main Course']"
Fusilli with Lamb-Vegetable Ragout,https://eatsmarter.com/recipes/fusilli-with-lamb-vegetable-ragout,"Lamb is low in fat, but high in protein, zinc, iron and vitamin B12.","['Lamb', 'Low-cholesterol', 'Low-cholesterol Meat Dish', 'diet', 'High-protein', 'High-protein Meat Dish', 'Low-fat', 'Low-fat Meat Dish', '400-500 Calorie', 'lactose-free', 'Lactose-free Meat', 'Vitamin-rich', 'Low-sugar', 'Iron Deficiency', 'Ragout', 'Easter', 'Meal for Four', 'everyday meal', 'crowdpleaser', 'Guest', 'Classic', 'Party', 'Cooking', 'Meat', 'Pasta', 'Sauce', 'Classic Sauce', 'Main Course']"
Pasta with Red Onion Sauce,https://eatsmarter.com/recipes/pasta-with-red-onion-sauce,"Together with the pasta, the onions bring plenty of fiber to this recipe. The vegetables also contain many essential oils and bioactive substances such as sulphides, which strengthen the immune system.","['Pasta', 'Low-cholesterol', 'diet', 'Low-fat', 'Low-fat Vegetarian Dish', '400-500 Calorie', 'non-alcoholic', 'Low-sugar', 'Italian', '25-Minute', 'Meal for Two', 'Cooking', 'Meat', 'Pasta', 'Lunch', 'Dinner', 'Main Course']"
Tagliatelle and Salmon,https://eatsmarter.com/recipes/tagliatelle-and-salmon,"Salmon, like many fatty fish, contains plenty of bone-strengthening vitamin D and valuable, heart-healthy omega-3 fatty acids. Garnished with tomatoes, pine nuts and rocket, this light but satisfying meal provides a whole bouquet of other vitamins and vital substances.","['Pasta', '25-Minute', 'Fish', 'saltwater\xa0Fish']"
Macaroni with Vegetable Ragout,https://eatsmarter.com/recipes/macaroni-with-vegetable-ragout,"This dish is full of satiating fiber! One portion of this dish provides about a third of the recommended daily amount. This dish is also packed with protein, thanks to the beans, peas, cheese, and soy creamer.","['Vegetable', 'high-fiber', 'High-fiber Vegetarian Dish', 'Low-fat', 'low-fat pasta', 'Low-cholesterol', 'Low-cholesterol Vegetarian Dish', 'High-protein', 'High-protein Vegetarian Dish', 'Low-fat Vegetarian Dish', '500-600 Calorie', 'Mineral-rich', 'Low-sugar', 'Crohn&#039;s Disease', 'Diabetic', 'Elevated Blood Lipid', 'Fertility', 'Gut Flora', 'Healthy Eyes', 'Healthy Gallbladder', 'Heart Problems', 'high cholesterol', 'Hypertension', 'Irritable Bowel Syndrome', 'Liver', 'Menopause', 'Osteoarthritis', 'Osteoporosis', 'Pregnancy', 'Stomach Discomfort', 'Stress', 'Ragout', 'Italian', 'American', 'Spring', '20-Minute', 'Meal for Four', 'Cooking', 'Pasta', 'Soy', 'Lunch', 'Dinner', 'Main Course']"
Pasta with Clams and Tomatoes,https://eatsmarter.com/recipes/pasta-with-clams-and-tomatoes,"Clams have three unbeatable advantages: Their delicious meat is low in fat and calories, but bursting with protein and providing a thick portion of iodine - the trace element is in short supply and indispensable for a well-functioning thyroid gland.","['Mussel and Clam', 'low-fat pasta', 'diet', '250-500 Calories Diet', 'High-protein', 'High-protein Fish Dish', 'Low-fat', 'Low-fat Fish Dish', '400-500 Calorie', 'lactose-free', 'Lactose-free Fish', 'Lactose-free Pasta', 'Mineral-rich', 'non-alcoholic', 'Vitamin-rich', 'Low-sugar', 'Crohn&#039;s Disease', 'Diabetic', 'Elevated Blood Lipid', 'Fertility', 'Gut Flora', 'Healthy Gallbladder', 'Hypertension', 'Iodine Deficiency', 'Iron Deficiency', 'Menopause', 'Osteoporosis', 'Stomach Discomfort', 'Stress', 'Italian', 'South America', 'Uruguayan', 'Easy', 'Meal for Four', 'Cooking', 'Pasta', 'Spaghetti', 'Basic Sauce', 'Lunch', 'Dinner', 'Main Course']"
Spelt Ribbon Noodles,https://eatsmarter.com/recipes/spelt-ribbon-noodles,"Compared to white noodles, the spelt flour variant offers a more nutritious alternative. The flour from the whole grain is easily digestible and scores with a high content of minerals and proteins.","['Pasta', 'nutritional', 'high-fiber', 'Vegan', 'Vegetarian', 'Cooking', 'Pasta', 'Course', 'Lunch', 'Dinner']"
Red Lentil Noodles,https://eatsmarter.com/recipes/red-lentil-noodles,"This dish is perfect for people with coeliac disease, as the noodles contain no gluten. ","['Pasta', 'nutritional', 'High-protein', 'Healthy Eating', 'Gluten-free', 'Gluten-free Vegetarian Recipe', 'Gluten-free Dinner', 'Gluten-free Lunch', 'Vegetarian', 'Cooking', 'Pasta', 'Course', 'Lunch', 'Dinner']"
Pasta with Zucchini and Cheese,https://eatsmarter.com/recipes/pasta-with-zucchini-and-cheese,"For more protein, add grilled chicken. If you want more fiber, substitute whole wheat pasta, chickpea pasta, or lentil pasta.","['flowering vegetables', 'Dough', 'European', 'Vegetable', 'Herb', 'Pasta']"
Vegetarian Pasta Bake with Pepitas,https://eatsmarter.com/recipes/vegetarian-pasta-bake-with-pepitas,"Before serving, sprinkle some parmesean cheese on top and broil for a few minutes to add a beautiful, golden crust to this dish.","['fruit-vegetable', 'Dough', 'baked dish', 'Casserole', 'Vegetable', 'Seed', 'Pasta']"
Penne and Soft Cheese Cups,https://eatsmarter.com/recipes/penne-and-soft-cheese-cups,Feel free to substitute the bocconcini with mozarella.,[]
Noodles with Broccoli-Hazelnut Sauce,https://eatsmarter.com/recipes/noodles-with-broccoli-hazelnut-sauce,"If you want more protein, you can add some grilled chicken, and if you want to substitute other nuts, pine nuts would work well in this sauce. ","['flowering vegetables', 'Dough', 'diet', 'Fat-Burner Diet', '250-400 Calorie', 'Quick', 'Vegetable', 'Pasta', 'Nut', 'Sauce']"
Classic Goulash with Peppers and Noodles,https://eatsmarter.com/recipes/classic-goulash-with-peppers-and-noodles,"Cook tagliatelle noodles in a pot of boiling salted water until al dente and drain. To serve, arrange noodles on plates. Add creme fraiche to goulash, mix well and season with salt and pepper. Spoon goulash over pasta. Serve immediately.","['Stew', 'Pasta', 'Meat', 'Beef', 'Dough', 'Ragout', 'Goulash', 'Cooking on vacation', 'Home Cooking', 'European', 'Hungarian']"
Macaroni and Cheese with Tomatoes,https://eatsmarter.com/recipes/macaroni-and-cheese-with-tomatoes,Serve garnished with the chives.,"['fruit-vegetable', 'Casserole', 'Noodle Casserole', 'Vegetarian Casserole', 'baked dish', 'Easy', 'Pasta']"
Herbed Spaghetti with Toasted Pine Nuts,https://eatsmarter.com/recipes/herbed-spaghetti-with-toasted-pine-nuts,"Rinse the herbs, shake dry, pluck the leaves and chop. Peel and finely chop the shallots and garlic. ","['Classic Sauce', 'Pasta', 'Herb', 'Seed', 'Dough', 'Spices', 'diet', 'European', 'Italian', 'Primi Piatti']"
Spaghetti with Green Pesto,https://eatsmarter.com/recipes/spaghetti-with-green-pesto,"As an aromatic herb, basil aids digestion by stimulating the production of bile.","['Pesto', 'Dough', 'European', 'Italian', 'Herb', 'Pasta', 'Green Sauce', 'Classic Sauce', 'Basil pesto', 'Green pesto', 'Primi Piatti']"
Lasagna with Spinach and Tomatoes,https://eatsmarter.com/recipes/lasagna-with-spinach-and-tomatoes,"Rinse spinach and over medium heat in a large pot allow spinach to coincide. Drain the spinach in a colander, place on a cutting board and chop. In a bowl add cooked spinach, season with salt and 2 tablespoons olive oil.","['Lasagne', 'Casserole', 'Noodle Casserole', 'spinach casserole', 'Vegetarian Casserole', 'baked dish', 'Vegetable', 'leafy green vegetable', 'fruit-vegetable', 'Herb', 'Pasta', 'Spinach Lasagne', 'Pasta with spinach']"
"Pasta Salad with Beans, Feta and Tomatoes",https://eatsmarter.com/recipes/pasta-salad-with-beans-feta-and-tomatoes,"Rinse the bell peppers, halve, cut out seeds and ribs, and cut into strips. Rinse and halve the tomatoes. Rinse and shake dry the arugula.","['Pasta', 'Dough', 'Vegetable', 'fruit-vegetable', 'Pasta', 'salad', 'Pasta Salad']"
Rice Noodles with Chile Peppers,https://eatsmarter.com/recipes/rice-noodles-with-chile-peppers,Cook rice noodles according to package instructions.,"['Pasta', 'Vegan', 'Vegan Lunch', 'Vegan Dinner', 'Vegan Entree', 'Asian', 'Cooking on vacation', 'Spicy', 'Spices', 'Rice']"
Tomato and Basil Pasta,https://eatsmarter.com/recipes/tomato-and-basil-pasta,"By promoting the production of bile acid, basil is a supportive aid to digestion. Vitamin E from the pine nuts provides protection against free radicals and helps against premature ageing of the skin. Omega-3 fatty acids, which are also contained, can have a positive effect on blood lipid values.","['Pasta', 'Dough', 'European', 'Italian', 'Vegetable', 'fruit-vegetable', 'Herb', 'Pasta', 'Primi Piatti']"
Pasta with Asparagus,https://eatsmarter.com/recipes/pasta-with-asparagus,"Peel and dice the shallots. Heat the butter. Brown the shallots until golden brown, adding the asparagus briefly (keeping the asparagus tips separate). Deglaze with the broth and season with salt and pepper. Simmer over low heat for about 5 minutes. Cook the linguine in boiling salt water according to the package directions.","['Sprout', 'European', 'Italian', 'Vegetable', 'Pasta', 'Asparagus Pasta', 'Primi Piatti']"
