title,url,description,types
Grilled Crostini with Strawberries and Cream Cheese,https://eatsmarter.com/recipes/grilled-crostini-with-strawberries-and-cream-cheese,"The strawberries in this recipe provide a good portion of vitamin C, while the cream cheese is rich in calcium.","['grilling side dishes', 'diet', '250-400 Calorie', 'lacto-vegetarian', 'non-alcoholic', 'Vegetarian Dessert', 'Vitamin-rich', 'Crohn&#039;s Disease', 'Fertility', 'Gout', 'Gut Flora', 'Heart Problems', 'Hypertension', 'Lactation', 'Liver', 'Osteoarthritis', 'Osteoporosis', 'Pregnancy', 'German', 'Spring', 'Summer', 'grilled', 'grilling', 'crowdpleaser', 'Guest', 'Party', 'Sunday cooking', 'Snack', 'Dessert']"
Fresh Fruit Punch,https://eatsmarter.com/recipes/fresh-fruit-punch,Just one glass of the drink covers half the daily requirement of vitamin C. ,"['Punch', 'Low-cholesterol', 'Low-protein', 'Gluten-free Beverage', 'lactose-free', 'Lactose-free Dessert', 'Lactose-free Beverage', 'non-alcoholic', 'no-salt', 'Vegan', 'Vegan Breakfast', 'Vegan Dessert', 'Vegetarian Breakfast', 'Vegetarian Dessert', 'Chronic Kidney Disease', 'Crohn&#039;s Disease', 'Fertility', 'Gout', 'Gut Flora', 'Healthy Gallbladder', 'Heart Problems', 'high cholesterol', 'Hypertension', 'Lactation', 'Osteoarthritis', 'Pregnancy', 'Stomach Discomfort', 'Spring', 'Summer', 'Mother&#039;s Day', 'crowdpleaser', 'Garden Party', 'Guest', 'birthday for kids', 'Party', 'Sunday cooking', 'Beverage', 'non-alcoholic', 'Mixed Drink', 'Juice', 'Fruit Juice', 'Syrup', 'Fruit', 'Brunch', 'Dessert']"
Papaya Lime Carpaccio with Mint Pesto,https://eatsmarter.com/recipes/papaya-lime-carpaccio-with-mint-pesto,Papain in the papaya is the perfect digestive aid! The protein-splitting enzyme supports intestinal activity and purifies and boosts the metabolism. Extra vitamin C from the papaya promotes fitness and ensures firm connective tissue.,"['salad', 'high-fiber', 'High-fiber Appetizer', 'Low-cholesterol', 'Low-cholesterol Appetizer', 'diet', 'Ape Diet', 'Fat-Burner Diet', 'Low Fat Diet', 'Paleo Diet', 'Paleo Dessert', 'Paleo Snack', 'Acid-Alkaline Diet', 'Gluten-free', 'Gluten-free Snack', 'Gluten-free Vegetarian Recipe', 'Gluten-free Vegan Recipe', 'Gluten-free Dessert', 'Gluten-free Breakfast', 'Glyx', 'Low-calorie', 'Low-calorie Appetizer', 'lactose-free', 'lactose-free vegetarian', 'Mineral-rich', 'non-alcoholic', 'Raw Food', 'Vegan', 'Vegan Dessert for Christmas', 'Vegan Dessert', 'Vegetarian Dessert', 'Vitamin-rich', 'Low-sugar', 'Chronic Kidney Disease', 'Crohn&#039;s Disease', 'Fertility', 'Gout', 'Gut Flora', 'Healthy Gallbladder', 'Heart Problems', 'high cholesterol', 'Hypertension', 'Lactation', 'Menopause', 'Osteoarthritis', 'Pregnancy', 'Stomach Discomfort', 'Stress', 'Carpaccio', 'Easter Dessert', 'Guest', 'cooking for one', 'Nut', 'Fruit', 'Tropical Fruit', 'Appetizer', 'Dessert', 'easy dessert']"
Banana Strudel,https://eatsmarter.com/recipes/banana-strudel,"The dessert does not contain any sugar at all, because its main ingredient provides enough sweetness: bananas contain three natural sugars, sucrose, fructose and glucose, which provide a quick energy boost that is especially appreciated by athletes. The fruit also contains the precursor of serotonin. Serotonin is known for its relaxing effect, lifts the mood and helps to feel generally happier.","['Strudel', 'Baking', 'Pancake Batter', 'Low-cholesterol', 'diet', '100-250 Calorie', 'lacto-vegetarian', 'non-alcoholic', 'Vegetarian', 'Vegetarian Dessert', 'Low-sugar', 'Meal for Four', 'Sauce', 'Sweet Sauce', 'Dessert']"
Mango Sorbet with Raspberry Sauce,https://eatsmarter.com/recipes/mango-sorbet-with-raspberry-sauce,"One portion of mango sorbet provides two thirds of the daily requirement of vitamin C and three quarters of the requirement of vitamin A in its precursor form beta-carotene. Both act as antioxidants, which protect our cells from damage by free oxygen radicals.","['Sorbet', 'high-fiber', 'High-fiber Dessert', 'Low-cholesterol', 'Low-cholesterol Dessert', 'diet', 'Low-fat', 'Low-fat Dessert', 'Gluten-free', 'Gluten-free Vegetarian Recipe', 'Gluten-free Dessert', '100-250 Calorie', 'lactose-free', 'Lactose-free Dessert', 'non-alcoholic', 'Vegetarian', 'Vegetarian Dessert', 'Vitamin-rich', 'Chronic Kidney Disease', 'Crohn&#039;s Disease', 'Fertility', 'Gout', 'Gut Flora', 'Healthy Eyes', 'Healthy Gallbladder', 'Heart Problems', 'high cholesterol', 'Hypertension', 'Lactation', 'Osteoarthritis', 'Pregnancy', 'Stomach Discomfort', 'Summer', 'Easter Dessert', 'In a jar', 'Exotic', 'Meal for Four', 'Fruit', 'Stone Fruit', 'Dessert', 'easy dessert']"
Stuffed Melon,https://eatsmarter.com/recipes/stuffed-melon,Low-fat yogurt and fresh fruit provide plenty of flavor and an abundant supply of protein and vitamins. One portion of the fresh dessert covers around 90 percent of the daily requirement of vitamin C and A.,[]
Strawberry-Rhubarb Compote,https://eatsmarter.com/recipes/strawberry-rhubarb-compote,"This low-calorie dessert is just the thing to get a sluggish digestion going, with fiber from fruit, bifidus bacteria from yogurt and the slightly laxative anthranoids from rhubarb.","['Compote', 'high-fiber', 'High-fiber Dessert', 'Low-cholesterol', 'Low-cholesterol Dessert', 'diet', 'Low-fat', 'Low-fat Dessert', 'lacto-vegetarian', 'non-alcoholic', 'Vegetarian Dessert', 'Vitamin-rich', 'Gut Flora', 'Heart Problems', 'high cholesterol', 'Hypertension', 'Lactation', 'Menopause', 'Osteoporosis', 'Pregnancy', 'Stress', 'Easter Dessert', 'In a jar', 'Meal for Four', 'Cooking', 'Pressure cooking', 'Sprout', 'Dessert', 'Strawberry Dessert', 'easy dessert']"
Coconut Gelatin,https://eatsmarter.com/recipes/coconut-gelatin,Fresh exotic fruits bring a lot of vitamin C into the culinary game; grated coconut and pistachios also provide minerals.,"['Jelly', 'Low-cholesterol Dessert', 'diet', '250-400 Calorie', 'Vitamin-rich', 'Asian', 'Chinese', 'Thai', 'Exotic', 'Guest', 'Party', 'Spices', 'Dessert', 'gelatin-based dish']"
Apple Pie Sheet Pan with Cranberries and Crumbles,https://eatsmarter.com/recipes/apple-pie-sheet-pan-with-cranberries-and-crumbles,"Flour, apples and raisins pack this crumble with fiber, which supports digestion and keeps you full for a long time. ","['Apple Pie', 'Baking', 'Cake', 'Sheet pan', 'cake or tart with fruit', 'Streusel Coffee Cake', 'Quark-oil Dough', 'Vegetarian', 'Summer', 'Summer Cake', 'Autumn', 'Autumn Cake', 'Rustic', 'Guest', 'Birthday', 'Sweet', 'Fruit', 'Course', 'Snack', 'Menu', 'Dessert']"
Warm Apple Pie,https://eatsmarter.com/recipes/warm-apple-pie,Whole wheat flour provides us with plenty of fiber which is essential for healthy digestion. ,"['Apple Pie', 'Baking', 'Cake', 'cake or tart with fruit', 'Sponge Cake', 'Dough', 'cake batter', 'high-fiber', 'High-fiber Pastry', 'Vegetarian', 'Vegetarian Dessert', 'Vitamin-rich', 'Fruit', 'Course', 'Snack', 'Menu', 'Dessert']"
Zucchini Mint Ice Bars,https://eatsmarter.com/recipes/zucchini-mint-ice-bars,"At around 90 percent, courgettes are almost as water-rich as cucumbers. In addition, they are a good source of vitaminB1, which is necessary for the utilization of many nutrients as well as the good functioning of nerves and muscles. With its essential oils and pungent substances, the ginger tuber provides the piquant-fresh taste and, on top of that, stimulates the blood circulation and the circulation.","['Ice Cream', 'Clean Eating', 'Healthy Eating', 'Vegetarian', 'Vegetarian Dessert', 'Summer', 'Dessert', 'Superfood Ice Cream']"
Coconut-Chocolate Ice Cream with Chia Seeds,https://eatsmarter.com/recipes/coconut-chocolate-ice-cream-with-chia-seeds,"Whether whole or in powdered form, cocoa beans are a real superfood. They contain the amino acid tryptophane, which may help to boost mood, as well as antioxidants, which help protect the body's cells against free radicals. ","['Ice Cream', 'Clean Eating', 'Healthy Eating', 'low-carb', 'Superfoods', 'Chia', 'Vegan', 'Vegan Dessert', 'Vegetarian', 'Summer', 'Dessert', 'chocolate ice cream', 'Superfood Ice Cream']"
Spelt Semolina Porridge with Elderberry Sauce and Roasted Hazelnuts,https://eatsmarter.com/recipes/spelt-semolina-porridge-with-elderberry-sauce-and-roasted-hazelnuts,"Elderberries contain large amounts of provitamin A, several B vitamins, vitamin C and essential oils. This combination has a fever-reducing and sudorific effect, which is why elderberry juice is a proven remedy for colds.","['Sweet Breakfast', 'nutritional', '400-500 Calorie', 'non-alcoholic', 'egg-free', 'fat-free', 'meat-free', 'Boneless', 'Milk-free', 'Vegan', 'Vegan Breakfast', 'Vegan Dessert', 'Vegetarian', 'regional', 'European', 'German', 'seasonal', 'Autumn', 'Autumn Breakfast', 'Special', 'eating at work', 'What to Cook on Sunday?', 'What to Cook on the Weekend?', 'What to Cook Today?', 'What to Cook Tomorrow?', 'German', 'Easy', 'Meal for Four', 'cooking for kids', 'Country Style', 'Sweet', 'Sunday cooking', 'College Cooking', 'weekend cooking', 'Cooking', 'Babyfood', 'Grain', 'Course', 'Breakfast', 'Menu', 'Dessert']"
Belgian Oat Chocolate Waffles,https://eatsmarter.com/recipes/belgian-oat-chocolate-waffles,"Their rich color have Apricots to beta-carotene. As antioxidants, these secondary plant substances protect the body's cells from harmful free radicals and thus our skin from aging processes.","['Waffle', 'Baking', 'pastry', 'nutritional', 'Vegetarian', 'Vegetarian Snack', 'Vegetarian Dessert', 'regional', 'European', 'Belgian', 'German', 'seasonal', 'Summer', 'Course', 'Brunch', 'Snack', 'Breakfast', 'Sweet Breakfast', 'Menu', 'Dessert']"
Sugar Free Banana Bread,https://eatsmarter.com/recipes/sugar-free-banana-bread,"Due to their high fructose content, the bananas from the banana bread without sugar quickly provide energy. But the yellow-skinned fruits also contain important vitamins and trace elements, including magnesium and vitamin B6, for example. This is why bananas are particularly popular among athletes. The mineral magnesium in particular is necessary for muscle function.","['Banana Bread', 'Baking', 'Bread', 'pastry', 'Cake', 'Banana Bread', 'high-fiber', 'High-fiber Pastry', 'Healthy Eating', 'Vegetarian', 'Crohn&#039;s Disease', 'Fertility', 'Gout', 'high cholesterol', 'Hypertension', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Osteoporosis', 'Stress', 'regional', 'European', 'North America', 'American', 'Course', 'Brunch', 'Breakfast', 'Sweet Breakfast', 'Snack', 'Menu', 'Dessert']"
St. Patrick's Day Peppermint Cookies,https://eatsmarter.com/recipes/st-patricks-day-peppermint-cookies,Yield may vary depending on size of cookie cutter.,"['None', 'European', 'British', 'English', 'Irish', 'Cooking on vacation', 'Dessert']"
French Style Apple Pie,https://eatsmarter.com/recipes/french-style-apple-pie,"Rinse apples, remove seeds, cut into wedges and sprinkle with lemon juice.","['Pome Fruit', 'Baking', 'Casserole', 'baked dish', 'French', 'Fruit', 'Dessert', 'Fruit Dessert', 'dessert']"
Cream Cheese Berry Tart,https://eatsmarter.com/recipes/cream-cheese-berry-tart,Line a springform 26 cm diameter pan (approimately 10 inches) with cling wrap.,"['tart', 'Berry Cake', 'Cheesecake', 'Light Cake', 'No-Bake Cake', 'cake or tart with fruit', 'tart', 'Berry torte', 'Cheesecake', 'Summer Cake', 'crowdpleaser', 'Garden Party', 'Guest', 'Birthday', 'Sweet', 'Sunday cooking', 'Fruit', 'Dessert']"
Chocolate Covered Apples,https://eatsmarter.com/recipes/chocolate-covered-apples,"You can use an assortment of nuts, like peanuts, cashews, or macadamia nuts. You could also use sprinkles or coconut flakes for some variation! ","['Pome Fruit', 'Halloween', 'Dessert']"
Classic Prinzregententorte (Layer Cake with Chocolate Filling),https://eatsmarter.com/recipes/classic-prinzregententorte-layer-cake-with-chocolate-filling,"For the batter, separate the eggs and beat the yolks with the sugar until light and fluffy. Stir in the salt, lemon zest, and melted butter, then add the flour, cornstarch, and baking powder gradually while mixing. Beat the egg whites until stiff and fold in gently. Divide the batter into 6 portions.",[]
Kiwi Milkshake,https://eatsmarter.com/recipes/kiwi-milkshake,"If the kiwi is not in season, the recipe can also be prepared with another fruit. Try strawberries or blueberries!","['Shake', 'non-alcoholic', 'Beverage', 'Milk', 'Mixed Drink', 'Smoothie', 'Sweet Breakfast', 'Dessert', 'dessert']"
Oat Pancakes with Strawberries,https://eatsmarter.com/recipes/oat-pancakes-with-strawberries,"Meanwhile, rinse and halve the strawberries. Whip the egg whites to a very stiff foam and fold into the oatmeal batter.","['Pancake', 'Eggs', 'Dessert', 'Grain', 'dessert']"
Apple Pear Compote,https://eatsmarter.com/recipes/apple-pear-compote,"Bring the apples and pears with 300 ml / 10 ounces of water, lemon juice, half of the lemon zest, sugar (to taste), coarsely broken cinnamon sticks and raisins to boil in a saucepan. Reduce the heat to medium and simmer for a few minutes until the fruit is soft but not falling apart. Remove from the heat and let cool. Serve in dessert glasses or cups.","['Compote', 'meat-free', 'Milk-free', 'Vegetarian', 'Vitamin-rich', 'European', 'North America', 'Autumn', 'winter', 'In a jar', 'Easy', 'Sweet', 'Quick', 'Vintage', 'Spices', 'Fruit', 'Pome Fruit', 'Brunch', 'Snack', 'Snack', 'Dessert', 'Fruit Dessert']"
Mango and Rhubarb Popsicles,https://eatsmarter.com/recipes/mango-and-rhubarb-popsicles,These popsicles lend themselves to endless variations. Substituting the rhubarb for blueberries yields an even sweeter popsicle. Try adding different fruits and berries for endless combinations!,"['Superfood Ice Cream', 'Low-fat Dessert', 'low-fat vegan', 'Low-cholesterol Dessert', 'Low-protein', 'low-fat snack', 'Gluten-free Snack', 'Gluten-free Dessert', 'Lactose-free Snacks', 'Lactose-free Dessert', 'non-alcoholic', 'egg-free', 'Milk-free', 'Vegan Snack', 'Vegan Dessert', 'Summer', 'cooking for kids', 'Children&#039;s Party', 'Snack for Kids', 'Sweet', 'Dessert', 'Rhubarb Dessert', 'Ice Cream', 'mango ice cream', 'Rhubarb Ice Cream', 'easy dessert', 'Sorbet', 'Mango sorbet', 'rhubarb sorbet']"
Caramel-nut Bars with Chocolate Topping,https://eatsmarter.com/recipes/caramel-nut-bars-with-chocolate-topping,"For the crust, mix the butter with the sugar and the egg yolks until creamy, then sift the flour into the mixture and knead into a smooth dough. Pour the dough into a baking pan, smooth and bake about 25 minutes. Remove from oven and let cool.","['pastry', 'Dessert', 'crowdpleaser']"
Panna Cotta with Mixed Berry Sauce,https://eatsmarter.com/recipes/panna-cotta-with-mixed-berry-sauce,"You can prepare the panna cotta with fruit mirror the day before you want to serve the Italian classic. However, you should not put the fruit mirror over the panna cotta until just before serving.","['Menu', 'Dessert', 'Panna Cotta', 'Pudding']"
Yeast Dumplings with Blueberries and Chia Seed Sauce,https://eatsmarter.com/recipes/yeast-dumplings-with-blueberries-and-chia-seed-sauce,"Due to the fruit sauce, there is a considerable portion of phytochemicals for the defenses and cell protection. Chia seeds have plenty of anti-inflammatory omega-3 fatty acids.","['Dumpling', 'Vegetarian', 'Dessert', 'Fruit Dessert']"
Chestnut Flan with Blueberry Compote,https://eatsmarter.com/recipes/chestnut-flan-with-blueberry-compote,"Eggs, especially the yolk, contain a lot of vitamin A and biotin. These ingredients strengthen skin and hair and have a cell renewal effect.","['Dessert', 'Clean Eating', 'Vegetarian', 'Low-sugar', 'Flan']"
Orange Crinkle Cookies,https://eatsmarter.com/recipes/orange-crinkle-cookies,"With a high content of dietary fiber, vitamins and minerals, spelt flour is Spelt flour has a lot going for it. The grain is especially a good supplier of fiber, which promotes a long-lasting feeling of satiety and a lively digestion.","['Cookie', 'Baking', 'pastry', 'Dough', 'nutritional', 'seasonal', 'Christmas', 'Christmas pastry', 'Christmas Cookie', 'Christmas Cookie', 'Dessert', 'easy dessert']"
Mini Honey Pear Cakes,https://eatsmarter.com/recipes/mini-honey-pear-cakes,"Spelt Flour with type 1050 has a high degree of grinding and therefore provides a lot of filling fiber, all kinds of B vitamins and minerals. Yogurt provides us with a lot of calcium. The mineral is important for strong bones and teeth.","['muffin', 'Baking', 'pastry', 'Dough', 'cake batter', 'nutritional', '100-250 Calorie', 'Vegetarian', 'Vegetarian Snack', 'Vegetarian Dessert', 'Classic', 'regional', 'North America', 'American', 'seasonal', 'Autumn', 'Autumn snack', 'Autumn Cake', 'Course', 'Brunch', 'Snack', 'Menu', 'Dessert']"
Vanilla Rice Pudding with Oranges,https://eatsmarter.com/recipes/vanilla-rice-pudding-with-oranges,Orange peel contains anti-inflammatory essential oils and cell-protecting vitamin E.,"['Dessert', 'Clean Eating', 'Vegetarian', 'Low-sugar', 'Fruit Dessert']"
Avocado Cream with Mango,https://eatsmarter.com/recipes/avocado-cream-with-mango,Iron and phosphorus from the tart physalis support blood formation and strengthen bones.,"['Clean Eating', 'Superfoods', 'Vegan', 'Vegan Dessert for Christmas', 'Vegan Dessert', 'Vegetarian', 'Vegetarian Snack', 'Vegetarian Dessert', 'Vitamin-rich', 'Low-sugar', 'European', 'In a jar', 'Appetizer in a Jar', 'Dessert in a Jar', 'Easy', 'Appetizer', 'Dessert', 'Cream']"
Poppy Seed Pancakes with Strawberries,https://eatsmarter.com/recipes/poppy-seed-pancakes-with-strawberries,"Poppy is a real mineral miracle, because it contains a lot of blood-forming iron. By the way: The absorption of the trace element from plants is promoted by the vitamin C from the strawberries. The secondary plant substances abundant in strawberries include polyphenols and flavonoids. They can help fight germs and prevent damage to body cells.","['Pancake', 'nutritional', 'Vegetarian', 'Vegetarian Breakfast', 'Vegetarian Snack', 'Vegetarian Dessert', 'seasonal', 'Spring', 'Summer', 'Cooking', 'Pancake', 'Course', 'Brunch', 'Breakfast', 'Sweet Breakfast', 'Snack', 'Menu', 'Dessert']"
Tahini Cookies,https://eatsmarter.com/recipes/tahini-cookies,"Flavonoids from dark chocolate dilate blood vessels, keeping them flexible and thus allowing unimpeded blood flow, which in turn can prevent stroke. Tahini and nuts are excellent plant sources of fats that keep the heart healthy, as well as essential amino acids and minerals such as calcium, magnesium, potassium and phosphorus. They promote muscle development and ensure metabolic functions.","['Cookie', 'Baking', 'pastry', 'cookie', 'Cookie', 'butter-free cookie', 'Almond Cookie', 'Quick Cookie', 'Cholcoate Cookie', 'nutritional', 'lactose-free', 'Vegetarian', 'Crohn&#039;s Disease', 'Fertility', 'Gout', 'high cholesterol', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Stress', 'seasonal', 'Spring', 'Summer', 'Autumn', 'winter', 'Advent', 'Christmas', 'Christmas pastry', 'Christmas Cookie', 'Christmas Cookie', 'Course', 'Snack', 'Menu', 'Dessert', 'Low-calorie']"
Vegan Matcha White Chocolate Cookies,https://eatsmarter.com/recipes/vegan-matcha-white-chocolate-cookies,"Superfood Matcha: Thanks to its caffeine, the green tea variety makes you awake and stimulates you. Its phytochemicals, such as epigallocatechin gallate, help protect the cardiovascular system and prevent cancer. Antioxidant components ward off the effects of free radicals and can help fight inflammation. The amino acid L-theanine promotes relaxation and stress reduction.","['Cookie', 'Baking', 'pastry', 'cookie', 'nutritional', 'lactose-free', 'Vegetarian', 'regional', 'North America', 'seasonal', 'Spring', 'Summer', 'Autumn', 'winter', 'Advent', 'Christmas', 'Christmas pastry', 'Christmas Cookie', 'Christmas Cookie', 'Course', 'Snack', 'Menu', 'Dessert', 'Low-calorie']"
Pumpkin Crescent Cookies,https://eatsmarter.com/recipes/pumpkin-crescent-cookies,"Pumpkin seeds contain the essential amino acid tryptophan, a precursor of serotonin, which regulates mood and appetite. Converted into the sleep hormone melatonin, the substance makes it easier to fall asleep. In addition, they benefit bladder and prostate health, because phytosterols, selenium, potassium, and zinc reduce the development of inflammation of the bladder and also strengthen its muscles.","['Cookie', 'Baking', 'pastry', 'butter-free cookie', 'Quick Cookie', 'egg-free cookie', 'Vanilla-Hazelnut Cookie', 'nutritional', 'Low-calorie', 'lactose-free', 'Vegetarian', 'Low-sugar', 'Crohn&#039;s Disease', 'Fertility', 'Gout', 'high cholesterol', 'Iron Deficiency', 'Irritable Bowel Syndrome', 'Lactation', 'Osteoarthritis', 'Osteoporosis', 'Stress', 'regional', 'European', 'seasonal', 'Advent', 'Christmas', 'Christmas pastry', 'Christmas Cookie', 'Christmas Cookie', 'Course', 'Snack', 'Menu', 'Dessert']"
Baked Apple Pancake,https://eatsmarter.com/recipes/baked-apple-pancake,Baked apple pancake without cinnamon? Unthinkable! How good that the essential oils of the spice also promote saliva and gastric juice production and thus digestion. An excellent source of tryptophan is spelt. This amino acid brings a mood-lifting effect and therefore effectively lifts the mood.,"['Pancake', 'nutritional', 'Vegetarian', 'Vegetarian Breakfast', 'Vegetarian Snack', 'Vegetarian Dessert', 'Crohn&#039;s Disease', 'Fertility', 'Gout', 'high cholesterol', 'Hypertension', 'Iron Deficiency', 'Lactation', 'Osteoarthritis', 'Osteoporosis', 'Stress', 'regional', 'European', 'German', 'seasonal', 'Autumn', 'winter', 'Advent', 'Christmas', 'Special', 'cooking for kids', 'Snack for Kids', 'Cooking', 'Pancake', 'Course', 'Brunch', 'Breakfast', 'Sweet Breakfast', 'Snack', 'Menu', 'Dessert', 'Low-calorie']"
